AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
13241,9007,Joseph Banakar,18.0,,A1
13242,9007,Santosh Khan,29.0,1.0,A2
13243,9007,Anil Poojari,21.0,1.0,A3
13244,9007,Bhagya Swamy,26.0,2.0,A4
13245,9008,Joseph Sheikh,23.0,1.0,A1
13246,9008,Joseph Sheikh,23.0,1.0,A2
13247,9009,Anil Hegde,34.0,1.0,A1
13248,9009,Joseph Patil,,1.0,A2
13249,9010,Radha Banakar,,2.0,A1
13250,9012,Basavaraj D'Souza,45.0,1.0,A1
13251,9016,Imran Nayaka,24.0,1.0,A1
13252,9017,Lokesh Pai,,,A1
13253,9017,Suresh Rao,26.0,1.0,A2
13254,9018,Srinivas Shetty,34.0,1.0,A1
13255,9018,Wilson Desai,34.0,1.0,A2
13256,9019,Kiran Khan,21.0,1.0,A1
13257,9020,Wilson Swamy,35.0,,A1
13258,9020,Santosh Shetty,,1.0,A2
13259,9021,Nagamma Murthy,,2.0,A1
13260,9022,Nagamma Hegde,,,A1
13261,9022,Harish Angadi,18.0,1.0,A2
13262,9022,Nagaraj Shetty,,1.0,A3
13263,9026,Raghavendra Angadi,27.0,1.0,A1
13264,9026,Naveen Gowda,,1.0,A2
13265,9026,Joseph Bhat,18.0,,A3
13266,9027,Anthony Gowda,42.0,1.0,A1
13267,9028,Srinivas Pai,,1.0,A1
13268,9028,Joseph Murthy,20.0,1.0,A2
13269,9028,Joseph Reddy,24.0,1.0,A3
13270,9029,Srinivas Biradar,19.0,1.0,A1
13271,9029,Praveen Reddy,15.0,1.0,A2
13272,9029,Prakash Swamy,,1.0,A3
13273,9030,Syed Patil,26.0,1.0,A1
13274,9031,Abdul Poojari,29.0,1.0,A1
13275,9031,Abdul Fernandes,29.0,1.0,A2
13276,9032,Vijay Sheikh,,1.0,A1
13277,9032,Joseph Angadi,19.0,1.0,A2
13278,9032,Santosh Desai,,1.0,A3
13279,9032,Lokesh Kulkarni,24.0,1.0,A4
13280,9034,Suresh Swamy,39.0,1.0,A1
13281,9034,Basavaraj Kulkarni,,1.0,A2
13282,9035,Syed Murthy,24.0,1.0,A1
13283,9035,Venkatesh Swamy,27.0,1.0,A2
13284,9036,Shivakumar Bhat,15.0,,A1
13285,9038,Anitha D'Souza,29.0,2.0,A1
13286,9038,Anitha D'Souza,29.0,2.0,A2
13287,9038,Chetan Biradar,19.0,1.0,A3
13288,9038,Nagaraj Naik,,1.0,A4
13289,9041,Hanumantha Kumar,21.0,1.0,A1
13290,9042,Venkatesh Angadi,27.0,1.0,A1
13291,9043,Chetan Naik,,1.0,A1
13292,9043,Girish Shetty,23.0,1.0,A2
13293,9043,Anil Fernandes,32.0,1.0,A3
13294,9043,Abdul Biradar,40.0,1.0,A4
13295,9045,Irfan Murthy,31.0,1.0,A1
13296,9047,Hanumantha Desai,25.0,1.0,A1
13297,9047,Mary Nayaka,,2.0,A2
13298,9047,Naveen Hegde,17.0,1.0,A3
13299,9049,Hanumantha Kumar,22.0,1.0,A1
13300,9049,Chetan Sheikh,,1.0,A2
13301,9049,Selvi Reddy,,2.0,A3
13302,9050,Mahesh D'Souza,37.0,1.0,A1
13303,9051,Fathima D'Souza,21.0,2.0,A1
13304,9053,Manjunath Murthy,22.0,1.0,A1
13305,9054,Abdul D'Souza,,,A1
13306,9054,Prakash Poojari,34.0,1.0,A2
13307,9054,Naveen Kumar,25.0,1.0,A3
13308,9054,Srinivas D'Souza,25.0,1.0,A4
13309,9055,Harish Pai,22.0,1.0,A1
13310,9056,Nagamma Gowda,31.0,2.0,A1
13311,9056,Ayesha Fernandes,,2.0,A2
13312,9056,Kiran Reddy,,1.0,A3
13313,9057,Imran Murthy,38.0,1.0,A1
13314,9057,Bhagya Poojari,38.0,2.0,A2
13315,9057,Venkatesh Nayaka,23.0,1.0,A3
13316,9058,Manjunath Nayaka,35.0,1.0,A1
13317,9058,Imran Banakar,,1.0,A2
13318,9058,Nagaraj Angadi,27.0,1.0,A3
13319,9060,Ramesh Rao,17.0,1.0,A1
13320,9061,Vijay Desai,,1.0,A1
13321,9064,Hanumantha Hegde,19.0,,A1
13322,9067,Raghavendra Achari,20.0,1.0,A1
13323,9067,Abdul Poojari,29.0,1.0,A2
13324,9067,Sunitha Sheikh,21.0,2.0,A3
13325,9068,Raghavendra Naik,20.0,1.0,A1
13326,9068,Praveen Bhat,,,A2
13327,9069,Imran Achari,27.0,1.0,A1
13328,9070,Imran Banakar,38.0,1.0,A1
13329,9071,Fathima Gowda,,2.0,A1
13330,9072,Dinesh Fernandes,26.0,,A1
13331,9072,Lokesh Patil,,1.0,A2
13332,9073,Dinesh Reddy,23.0,1.0,A1
13333,9074,Manjunath D'Souza,31.0,1.0,A1
13334,9075,Harish Murthy,22.0,3.0,A1
13335,9076,Umesh Bhat,32.0,1.0,A1
13336,9076,Anitha Angadi,,2.0,A2
13337,9077,Abdul Banakar,,1.0,A1
13338,9079,Kiran Nayaka,,1.0,A1
13339,9080,Suresh Shetty,17.0,1.0,A1
13340,9084,Nagaraj Angadi,35.0,1.0,A1
13341,9085,Imran Reddy,27.0,,A1
13342,9085,Syed Murthy,,1.0,A2
13343,9086,Wilson Hegde,26.0,1.0,A1
13344,9086,Chetan Angadi,17.0,3.0,A2
13345,9088,Girish D'Souza,25.0,1.0,A1
13346,9088,Prakash Poojari,27.0,1.0,A2
13347,9088,Selvi Murthy,19.0,2.0,A3
13348,9089,Girish Khan,,1.0,A1
13349,9091,Umesh Murthy,,1.0,A1
13350,9091,Shivakumar Desai,44.0,1.0,A2
13351,9093,Anthony Khan,26.0,1.0,A1
13352,9093,Manjunath Patil,23.0,1.0,A2
13353,9095,Srinivas Nayaka,,1.0,A1
13354,9096,Shivakumar Nayaka,47.0,1.0,A1
13355,9097,Suresh Banakar,,1.0,A1
13356,9097,Venkatesh Fernandes,35.0,1.0,A2
13357,9097,Umesh Banakar,19.0,1.0,A3
13358,9097,Manjunath Sheikh,,,A4
13359,9099,Anil Kulkarni,21.0,1.0,A1
13360,9099,Basavaraj Pai,31.0,1.0,A2
13361,9099,Umesh Swamy,19.0,1.0,A3
13362,9100,Srinivas D'Souza,,1.0,A1
13363,9100,Anthony Patil,22.0,1.0,A2
13364,9101,Santosh Naik,,1.0,A1
13365,9102,Raghavendra Kumar,26.0,1.0,A1
13366,9102,Chetan Sheikh,28.0,1.0,A2
13367,9103,Selvi Naik,26.0,,A1
13368,9104,Dinesh Angadi,19.0,1.0,A1
13369,9104,Basavaraj Naik,34.0,,A2
13370,9104,Hanumantha Swamy,,1.0,A3
13371,9105,Naveen Khan,51.0,1.0,A1
13372,9106,Girish Angadi,16.0,1.0,A1
13373,9107,Dinesh Pai,25.0,1.0,A1
13374,9108,Geetha Bhat,36.0,2.0,A1
13375,9109,Dinesh D'Souza,26.0,1.0,A1
13376,9112,Joseph Fernandes,31.0,1.0,A1
13377,9113,Pushpa Sheikh,26.0,2.0,A1
13378,9114,Imran Swamy,,1.0,A1
13379,9115,Kiran Sheikh,29.0,1.0,A1
13380,9121,Anil Gowda,20.0,1.0,A1
13381,9124,Raghavendra Banakar,25.0,1.0,A1
13382,9124,Anitha D'Souza,29.0,2.0,A2
13383,9125,Lokesh Rao,17.0,1.0,A1
13384,9129,Anthony Hegde,,1.0,A1
13385,9129,Manjunath Bhat,30.0,1.0,A2
13386,9130,Harish Fernandes,20.0,1.0,A1
13387,9130,Santosh Reddy,23.0,1.0,A2
13388,9131,Vijay Poojari,30.0,1.0,A1
13389,9131,Nagaraj D'Souza,,1.0,A2
13390,9131,Mohammed Banakar,19.0,1.0,A3
13391,9131,Dinesh Naik,24.0,1.0,A4
13392,9133,Praveen Reddy,,1.0,A1
13393,9134,Vijay Sheikh,,,A1
13394,9134,Manjunath Murthy,22.0,1.0,A2
13395,9134,Chetan Kulkarni,,1.0,A3
13396,9134,Santosh D'Souza,22.0,1.0,A4
13397,9138,Shivakumar Bhat,21.0,1.0,A1
13398,9138,Umesh Biradar,23.0,1.0,A2
13399,9139,Shivakumar Pai,,1.0,A1
13400,9139,Divya Bhat,,2.0,A2
13401,9139,Rekha Patil,18.0,2.0,A3
13402,9139,Anil Khan,,1.0,A4
13403,9140,Raghavendra Pai,,1.0,A1
13404,9141,Srinivas Murthy,34.0,1.0,A1
13405,9143,Joseph D'Souza,34.0,1.0,A1
13406,9145,Harish Swamy,,1.0,A1
13407,9145,Shivakumar Murthy,,1.0,A2
13408,9146,Chetan Sheikh,15.0,1.0,A1
13409,9147,Praveen Shetty,26.0,1.0,A1
13410,9148,Dinesh Naik,16.0,1.0,A1
13411,9148,Ramesh Pai,,1.0,A2
13412,9148,Anthony Patil,31.0,1.0,A3
13413,9149,Ramesh Achari,38.0,1.0,A1
13414,9151,Ayesha Achari,28.0,2.0,A1
13415,9152,Shivakumar Biradar,38.0,1.0,A1
13416,9153,Fathima Pai,,2.0,A1
13417,9153,Irfan Biradar,26.0,1.0,A2
13418,9153,Santosh Sheikh,51.0,1.0,A3
13419,9156,Chetan Naik,26.0,1.0,A1
13420,9157,Kiran Banakar,23.0,1.0,A1
13421,9158,Imran Swamy,22.0,1.0,A1
13422,9158,Abdul Gowda,24.0,1.0,A2
13423,9159,Raghavendra Angadi,27.0,1.0,A1
13424,9160,Santosh D'Souza,16.0,,A1
13425,9161,Praveen Banakar,27.0,1.0,A1
13426,9162,Selvi Sheikh,30.0,,A1
13427,9162,Suresh Banakar,,1.0,A2
13428,9162,Wilson Kulkarni,27.0,1.0,A3
13429,9162,Syed Kulkarni,24.0,1.0,A4
13430,9163,Hanumantha Shetty,39.0,1.0,A1
13431,9164,Srinivas Gowda,18.0,1.0,A1
13432,9164,Umesh Hegde,27.0,,A2
13433,9165,Basavaraj Murthy,,1.0,A1
13434,9165,Mohammed Rao,20.0,1.0,A2
13435,9165,Suresh Bhat,27.0,1.0,A3
13436,9166,Naveen Reddy,,1.0,A1
13437,9167,Umesh Swamy,,1.0,A1
13438,9168,Anitha D'Souza,29.0,2.0,A1
13439,9170,Anil Naik,17.0,1.0,A1
13440,9170,Lokesh Fernandes,28.0,1.0,A2
13441,9170,Manjula Pai,,2.0,A3
13442,9173,Hanumantha Poojari,,,A1
13443,9173,Raghavendra Naik,20.0,1.0,A2
13444,9174,Lakshmi Rao,25.0,,A1
13445,9174,Venkatesh Pai,27.0,1.0,A2
13446,9174,Kiran Swamy,26.0,1.0,A3
13447,9174,Prakash Kulkarni,29.0,1.0,A4
13448,9180,Syed Kulkarni,24.0,1.0,A1
13449,9180,Harish Reddy,32.0,1.0,A2
13450,9181,Rekha Sheikh,20.0,2.0,A1
13451,9181,Ramesh Pai,29.0,1.0,A2
13452,9181,Anthony Achari,56.0,1.0,A3
13453,9183,Vijay Sheikh,,1.0,A1
13454,9183,Umesh Shetty,31.0,1.0,A2
13455,9184,Prakash Biradar,32.0,1.0,A1
13456,9185,Prakash Fernandes,25.0,1.0,A1
13457,9186,Irfan Pai,,1.0,A1
13458,9188,Syed Sheikh,25.0,,A1
13459,9188,Hanumantha Angadi,18.0,1.0,A2
13460,9190,Abdul Desai,19.0,1.0,A1
13461,9191,Anthony Achari,,1.0,A1
13462,9192,Nagaraj Reddy,,1.0,A1
13463,9193,Anil Bhat,26.0,1.0,A1
13464,9193,Suma Kulkarni,,2.0,A2
13465,9195,Suresh Khan,50.0,1.0,A1
13466,9196,Raghavendra Khan,34.0,1.0,A1
13467,9197,Mahesh Murthy,19.0,1.0,A1
13468,9197,Manjunath Hegde,25.0,,A2
13469,9197,Kiran Pai,24.0,1.0,A3
13470,9198,Praveen Reddy,,1.0,A1
13471,9198,Mohammed Biradar,26.0,1.0,A2
13472,9200,Abdul Swamy,25.0,1.0,A1
13473,9201,Anthony Hegde,,1.0,A1
13474,9202,Srinivas Pai,36.0,1.0,A1
13475,9202,Hanumantha Biradar,20.0,1.0,A2
13476,9202,Bhagya Swamy,31.0,2.0,A3
13477,9202,Harish Pai,26.0,1.0,A4
13478,9203,Venkatesh Reddy,15.0,1.0,A1
13479,9204,Asha Gowda,,2.0,A1
13480,9206,Srinivas Desai,31.0,1.0,A1
13481,9206,Selvi Hegde,35.0,2.0,A2
13482,9207,Srinivas Rao,21.0,1.0,A1
13483,9207,Naveen Rao,,1.0,A2
13484,9208,Syed Biradar,,1.0,A1
13485,9209,Ramesh Shetty,,1.0,A1
13486,9209,Dinesh Pai,18.0,1.0,A2
13487,9209,Vijay Poojari,25.0,1.0,A3
13488,9209,Basavaraj Gowda,32.0,1.0,A4
13489,9213,Prakash Kumar,25.0,1.0,A1
13490,9213,Savitha Achari,22.0,2.0,A2
13491,9213,Prakash Kumar,25.0,1.0,A3
13492,9213,Harish Patil,25.0,1.0,A4
13493,9213,Girish D'Souza,19.0,,A5
13494,9213,Anil Fernandes,,1.0,A6
13495,9213,Imran Kulkarni,23.0,1.0,A7
13496,9213,Prakash Kumar,25.0,1.0,A8
13497,9216,Suresh Rao,23.0,,A1
13498,9216,Syed Banakar,36.0,1.0,A2
13499,9216,Chetan Kumar,33.0,1.0,A3
13500,9217,Mahesh Patil,23.0,,A1
13501,9217,Suresh Angadi,,1.0,A2
13502,9217,Girish Biradar,,,A3
13503,9217,Santosh Achari,,1.0,A4
13504,9218,Suresh Desai,21.0,1.0,A1
13505,9218,Anthony Patil,22.0,1.0,A2
13506,9218,Venkatesh Kulkarni,23.0,3.0,A3
13507,9219,Venkatesh Achari,18.0,,A1
13508,9220,Wilson Swamy,,1.0,A1
13509,9221,Ramesh Fernandes,20.0,1.0,A1
13510,9221,Venkatesh Angadi,39.0,1.0,A2
13511,9221,Syed Hegde,40.0,1.0,A3
13512,9221,Srinivas Bhat,20.0,1.0,A4
13513,9222,Deepa Sheikh,33.0,2.0,A1
13514,9223,Prakash Murthy,29.0,1.0,A1
13515,9223,Vijay Shetty,35.0,1.0,A2
13516,9224,Fathima Khan,,2.0,A1
13517,9224,Srinivas Khan,29.0,1.0,A2
13518,9225,Suresh Sheikh,22.0,1.0,A1
13519,9226,Prakash Desai,17.0,,A1
13520,9228,Selvi Khan,18.0,2.0,A1
13521,9228,Bhagya Banakar,24.0,2.0,A2
13522,9228,Basavaraj Fernandes,25.0,1.0,A3
13523,9229,Umesh Achari,25.0,1.0,A1
13524,9230,Manjunath Kulkarni,31.0,1.0,A1
13525,9232,Mohammed Kulkarni,25.0,,A1
13526,9233,Manjunath Swamy,24.0,1.0,A1
13527,9233,Syed Nayaka,26.0,1.0,A2
13528,9233,Anil Khan,37.0,1.0,A3
13529,9233,Praveen Khan,,1.0,A4
13530,9234,Naveen Reddy,,1.0,A1
13531,9234,Shivakumar Murthy,,1.0,A2
13532,9234,Nagaraj Achari,36.0,1.0,A3
13533,9236,Venkatesh Rao,30.0,1.0,A1
13534,9237,Manjunath Fernandes,29.0,1.0,A1
13535,9238,Hanumantha Poojari,25.0,3.0,A1
13536,9238,Basavaraj Pai,24.0,1.0,A2
13537,9238,Vijay Poojari,19.0,1.0,A3
13538,9239,Mahesh Biradar,32.0,,A1
13539,9240,Basavaraj Fernandes,,1.0,A1
13540,9243,Irfan Desai,39.0,1.0,A1
13541,9244,Santosh Poojari,28.0,1.0,A1
13542,9245,Irfan Rao,,1.0,A1
13543,9245,Prakash Rao,25.0,1.0,A2
13544,9246,Kiran Hegde,24.0,,A1
13545,9246,Syed Nayaka,32.0,1.0,A2
13546,9247,Manjunath Pai,49.0,1.0,A1
13547,9248,Hanumantha Nayaka,,1.0,A1
13548,9249,Basavaraj Rao,29.0,1.0,A1
13549,9249,Shivakumar Angadi,24.0,1.0,A2
13550,9250,Anthony Swamy,,1.0,A1
13551,9250,Harish Desai,35.0,,A2
13552,9250,Mahesh Patil,25.0,1.0,A3
13553,9250,Srinivas Pai,18.0,1.0,A4
13554,9251,Chetan Hegde,29.0,1.0,A1
13555,9251,Praveen Fernandes,18.0,,A2
13556,9252,Naveen Khan,,1.0,A1
13557,9253,Dinesh Desai,30.0,,A1
13558,9253,Chetan Poojari,37.0,1.0,A2
13559,9254,Joseph Pai,34.0,1.0,A1
13560,9255,Ramesh Bhat,,,A1
13561,9255,Ramesh Shetty,40.0,1.0,A2
13562,9255,Asha Nayaka,20.0,2.0,A3
13563,9255,Girish Pai,,,A4
13564,9258,Pushpa Nayaka,20.0,2.0,A1
13565,9258,Basavaraj Rao,,,A2
13566,9259,Suma Swamy,,2.0,A1
13567,9259,Sunitha Bhat,27.0,2.0,A2
13568,9260,Ramesh Biradar,34.0,,A1
13569,9260,Geetha Kumar,34.0,2.0,A2
13570,9260,Anthony D'Souza,,1.0,A3
13571,9260,Naveen D'Souza,,1.0,A4
13572,9261,Mohammed Pai,22.0,1.0,A1
13573,9262,Suresh Banakar,31.0,1.0,A1
13574,9264,Prakash Nayaka,,1.0,A1
13575,9265,Ramesh Naik,,1.0,A1
13576,9265,Shivakumar Murthy,21.0,1.0,A2
13577,9265,Nagaraj Pai,15.0,1.0,A3
13578,9265,Srinivas Pai,27.0,1.0,A4
13579,9266,Mahesh Reddy,24.0,1.0,A1
13580,9269,Venkatesh Swamy,26.0,1.0,A1
13581,9270,Girish Poojari,30.0,1.0,A1
13582,9271,Chetan Poojari,32.0,3.0,A1
13583,9273,Praveen Pai,,1.0,A1
13584,9273,Anthony Patil,22.0,1.0,A2
13585,9273,Irfan Kumar,,1.0,A3
13586,9274,Pushpa Rao,33.0,2.0,A1
13587,9275,Lokesh Murthy,19.0,1.0,A1
13588,9275,Lokesh Murthy,19.0,1.0,A2
13589,9277,Manjunath Achari,22.0,1.0,A1
13590,9279,Mary Naik,36.0,,A1
13591,9279,Harish Patil,38.0,1.0,A2
13592,9279,Abdul Pai,,1.0,A3
13593,9280,Anitha Sheikh,22.0,2.0,A1
13594,9280,Irfan Bhat,42.0,1.0,A2
13595,9281,Pushpa Achari,32.0,2.0,A1
13596,9281,Anthony D'Souza,,1.0,A2
13597,9282,Mahesh Achari,,1.0,A1
13598,9282,Abdul Kulkarni,26.0,1.0,A2
13599,9284,Vijay Achari,20.0,1.0,A1
13600,9286,Nagaraj Biradar,26.0,1.0,A1
13601,9287,Suresh Pai,32.0,1.0,A1
13602,9288,Suresh Reddy,18.0,1.0,A1
13603,9289,Raghavendra Kumar,26.0,1.0,A1
13604,9289,Abdul Fernandes,,1.0,A2
13605,9290,Suresh Achari,28.0,1.0,A1
13606,9291,Nagaraj Naik,15.0,1.0,A1
13607,9291,Basavaraj Reddy,29.0,1.0,A2
13608,9291,Raghavendra Banakar,,1.0,A3
13609,9291,Syed Swamy,24.0,1.0,A4
13610,9291,Harish Banakar,,,A5
13611,9291,Anil Achari,,1.0,A6
13612,9291,Anil Poojari,,1.0,A7
13613,9292,Lakshmi Sheikh,18.0,2.0,A1
13614,9292,Mahesh Naik,28.0,,A2
13615,9292,Hanumantha Reddy,34.0,1.0,A3
13616,9292,Basavaraj Shetty,15.0,,A4
13617,9293,Wilson Swamy,23.0,1.0,A1
13618,9293,Hanumantha Banakar,23.0,1.0,A2
13619,9295,Harish Kulkarni,,1.0,A1
13620,9297,Irfan Pai,,1.0,A1
13621,9298,Prakash Banakar,,1.0,A1
13622,9299,Chetan Kumar,,1.0,A1
13623,9300,Hanumantha Patil,39.0,1.0,A1
13624,9300,Naveen Khan,18.0,1.0,A2
13625,9301,Anthony Pai,35.0,,A1
13626,9302,Umesh Desai,31.0,1.0,A1
13627,9303,Radha Pai,,2.0,A1
13628,9303,Wilson Rao,37.0,1.0,A2
13629,9303,Vijay Sheikh,25.0,1.0,A3
13630,9306,Mahesh Kulkarni,23.0,1.0,A1
13631,9307,Lokesh Poojari,,1.0,A1
13632,9307,Wilson Murthy,,1.0,A2
13633,9308,Lokesh Shetty,27.0,1.0,A1
13634,9309,Prakash Rao,26.0,1.0,A1
13635,9311,Hanumantha D'Souza,,1.0,A1
13636,9312,Raghavendra Naik,34.0,1.0,A1
13637,9313,Nagamma Hegde,,2.0,A1
13638,9313,Kiran Banakar,24.0,1.0,A2
13639,9314,Girish Bhat,26.0,1.0,A1
13640,9315,Chetan Kumar,21.0,1.0,A1
13641,9315,Basavaraj Patil,27.0,1.0,A2
13642,9315,Chetan Swamy,30.0,1.0,A3
13643,9315,Prakash Gowda,17.0,1.0,A4
13644,9316,Girish Sheikh,33.0,1.0,A1
13645,9318,Harish Fernandes,29.0,1.0,A1
13646,9319,Srinivas Naik,25.0,1.0,A1
13647,9320,Dinesh Pai,18.0,,A1
13648,9320,Pallavi Naik,26.0,2.0,A2
13649,9321,Shivakumar Kulkarni,25.0,1.0,A1
13650,9322,Santosh Hegde,37.0,,A1
13651,9322,Anthony Pai,58.0,1.0,A2
13652,9322,Joseph Khan,27.0,1.0,A3
13653,9322,Srinivas Bhat,29.0,,A4
13654,9324,Harish Nayaka,,1.0,A1
13655,9324,Raghavendra Patil,18.0,1.0,A2
13656,9324,Kiran Desai,26.0,1.0,A3
13657,9324,Anthony Rao,,1.0,A4
13658,9325,Joseph Biradar,40.0,1.0,A1
13659,9325,Srinivas D'Souza,24.0,1.0,A2
13660,9325,Kiran Swamy,,1.0,A3
13661,9326,Manjunath Khan,35.0,1.0,A1
13662,9327,Vijay Sheikh,23.0,,A1
13663,9328,Vijay Reddy,22.0,1.0,A1
13664,9331,Asha Nayaka,,2.0,A1
13665,9331,Suma Murthy,28.0,2.0,A2
13666,9332,Joseph D'Souza,,1.0,A1
13667,9333,Harish Rao,32.0,1.0,A1
13668,9333,Anthony Bhat,15.0,,A2
13669,9334,Imran Reddy,35.0,,A1
13670,9336,Praveen Sheikh,24.0,1.0,A1
13671,9336,Raghavendra Kulkarni,18.0,1.0,A2
13672,9337,Dinesh Kulkarni,,1.0,A1
13673,9337,Lokesh Naik,,1.0,A2
13674,9337,Asha Poojari,36.0,2.0,A3
13675,9339,Anil Angadi,23.0,1.0,A1
13676,9340,Basavaraj Hegde,48.0,,A1
13677,9340,Bhagya Gowda,40.0,2.0,A2
13678,9343,Shivakumar Angadi,20.0,1.0,A1
13679,9343,Girish Naik,25.0,1.0,A2
13680,9344,Lokesh Kumar,34.0,1.0,A1
13681,9347,Irfan Khan,36.0,1.0,A1
13682,9347,Basavaraj Gowda,39.0,1.0,A2
13683,9349,Dinesh Shetty,15.0,1.0,A1
13684,9350,Mohammed Naik,,3.0,A1
13685,9350,Kiran Kumar,31.0,1.0,A2
13686,9350,Umesh Murthy,,,A3
13687,9351,Imran Angadi,20.0,,A1
13688,9352,Srinivas Gowda,29.0,1.0,A1
13689,9353,Mahesh Murthy,19.0,1.0,A1
13690,9354,Asha Bhat,23.0,2.0,A1
13691,9354,Hanumantha Bhat,40.0,,A2
13692,9355,Srinivas Sheikh,19.0,1.0,A1
13693,9356,Vijay Reddy,,1.0,A1
13694,9357,Imran Kumar,16.0,,A1
13695,9359,Wilson Khan,25.0,1.0,A1
13696,9360,Irfan Khan,,1.0,A1
13697,9360,Lokesh Achari,,1.0,A2
13698,9360,Lokesh Reddy,24.0,1.0,A3
13699,9361,Anthony Angadi,19.0,1.0,A1
13700,9362,Naveen Poojari,29.0,1.0,A1
13701,9363,Prakash Achari,,1.0,A1
13702,9363,Praveen Bhat,,1.0,A2
13703,9364,Santosh Kulkarni,27.0,1.0,A1
13704,9364,Sunitha Angadi,25.0,,A2
13705,9364,Chetan Naik,20.0,1.0,A3
13706,9365,Pushpa Biradar,25.0,2.0,A1
13707,9367,Mahesh Banakar,22.0,1.0,A1
13708,9367,Ramesh Angadi,17.0,1.0,A2
13709,9368,Basavaraj Swamy,,1.0,A1
13710,9370,Abdul Fernandes,30.0,1.0,A1
13711,9370,Lokesh Sheikh,22.0,1.0,A2
13712,9373,Venkatesh Fernandes,,1.0,A1
13713,9373,Mahesh Murthy,19.0,1.0,A2
13714,9373,Anil Rao,28.0,1.0,A3
13715,9375,Joseph Achari,40.0,1.0,A1
13716,9375,Manjunath Reddy,,1.0,A2
13717,9376,Abdul Kumar,28.0,1.0,A1
13718,9377,Girish Poojari,,1.0,A1
13719,9377,Radha Fernandes,19.0,2.0,A2
13720,9377,Naveen D'Souza,45.0,1.0,A3
13721,9379,Chetan Poojari,26.0,1.0,A1
13722,9379,Lokesh Kumar,,1.0,A2
13723,9382,Santosh Swamy,31.0,1.0,A1
13724,9382,Suresh Pai,22.0,1.0,A2
13725,9382,Vijay Poojari,41.0,1.0,A3
13726,9383,Dinesh Hegde,29.0,1.0,A1
13727,9384,Raghavendra Hegde,37.0,1.0,A1
13728,9384,Kiran Naik,30.0,1.0,A2
13729,9385,Wilson Banakar,,1.0,A1
13730,9385,Anil Biradar,33.0,,A2
13731,9385,Mohammed Kumar,52.0,1.0,A3
13732,9385,Prakash Desai,21.0,1.0,A4
13733,9386,Anil Angadi,24.0,1.0,A1
13734,9386,Manjunath Bhat,21.0,1.0,A2
13735,9387,Mahesh Murthy,19.0,1.0,A1
13736,9388,Suresh Angadi,31.0,1.0,A1
13737,9388,Nagaraj Reddy,19.0,1.0,A2
13738,9389,Wilson Reddy,,1.0,A1
13739,9389,Geetha Sheikh,25.0,2.0,A2
13740,9391,Girish Nayaka,27.0,1.0,A1
13741,9393,Harish Sheikh,21.0,1.0,A1
13742,9394,Mohammed Murthy,,1.0,A1
13743,9396,Harish Achari,18.0,1.0,A1
13744,9397,Imran Angadi,35.0,3.0,A1
13745,9397,Lokesh Pai,21.0,1.0,A2
13746,9398,Nagaraj Rao,25.0,1.0,A1
13747,9400,Venkatesh Pai,23.0,,A1
13748,9400,Selvi Biradar,18.0,2.0,A2
13749,9401,Irfan Reddy,,1.0,A1
13750,9401,Harish Shetty,39.0,1.0,A2
13751,9402,Hanumantha Achari,20.0,1.0,A1
13752,9402,Shobha Hegde,15.0,2.0,A2
13753,9402,Vijay Bhat,21.0,1.0,A3
13754,9403,Nagaraj Angadi,,1.0,A1
13755,9404,Joseph Nayaka,29.0,1.0,A1
13756,9404,Harish Hegde,,1.0,A2
13757,9404,Ramesh Reddy,19.0,1.0,A3
13758,9404,Srinivas Banakar,25.0,1.0,A4
13759,9405,Abdul Poojari,29.0,1.0,A1
13760,9409,Prakash Shetty,24.0,1.0,A1
13761,9410,Umesh Murthy,22.0,1.0,A1
13762,9412,Umesh D'Souza,54.0,1.0,A1
13763,9413,Kavitha Patil,,2.0,A1
13764,9414,Naveen Pai,25.0,1.0,A1
13765,9415,Irfan D'Souza,15.0,1.0,A1
13766,9417,Ramesh Biradar,21.0,1.0,A1
13767,9417,Kiran Biradar,,1.0,A2
13768,9418,Santosh Khan,36.0,1.0,A1
13769,9418,Harish Khan,,1.0,A2
13770,9419,Srinivas Fernandes,27.0,,A1
13771,9420,Kiran Shetty,15.0,1.0,A1
13772,9420,Chetan Bhat,22.0,1.0,A2
13773,9421,Santosh Pai,26.0,1.0,A1
13774,9423,Lokesh Fernandes,31.0,1.0,A1
13775,9424,Anitha Swamy,31.0,2.0,A1
13776,9424,Venkatesh Shetty,,1.0,A2
13777,9426,Mohammed Shetty,22.0,1.0,A1
13778,9426,Nagaraj Nayaka,20.0,,A2
13779,9427,Venkatesh Murthy,24.0,1.0,A1
13780,9428,Ayesha Rao,,2.0,A1
13781,9429,Raghavendra Nayaka,22.0,1.0,A1
13782,9429,Manjunath Nayaka,36.0,1.0,A2
13783,9429,Anil Kulkarni,39.0,1.0,A3
13784,9430,Wilson Naik,18.0,1.0,A1
13785,9430,Hanumantha Kulkarni,,1.0,A2
13786,9431,Santosh Pai,,1.0,A1
13787,9432,Vijay D'Souza,,1.0,A1
13788,9433,Nagamma Poojari,,2.0,A1
13789,9434,Nagaraj Bhat,18.0,1.0,A1
13790,9434,Prakash Rao,20.0,3.0,A2
13791,9435,Asha Kulkarni,,2.0,A1
13792,9436,Venkatesh Biradar,17.0,1.0,A1
