ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
17695,16213,Santosh Shetty,54.0,9.0,1.0,49.0,1
17696,16214,Harish Rao,44.0,11.0,,,1
17697,16215,Abdul Poojari,31.0,4.0,,,1
17698,16216,Geetha Biradar,49.0,23.0,1.0,43.0,2
17699,16217,Kavitha Shetty,30.0,4.0,1.0,,2
17700,16218,Srinivas Biradar,34.0,13.0,1.0,22.0,1
17701,16219,Lokesh Gowda,34.0,,1.0,,1
17702,16220,Hanumantha Bhat,37.0,20.0,1.0,59.0,1
17703,16221,Wilson Nayaka,55.0,14.0,1.0,6.0,1
17704,16221,Raghavendra Gowda,43.0,14.0,,1.0,1
17705,16222,Nagamma Patil,42.0,1.0,1.0,34.0,2
17706,16223,Radha Poojari,27.0,25.0,1.0,,2
17707,16224,Anthony Rao,44.0,21.0,1.0,2.0,1
17708,16225,Irfan Biradar,44.0,2.0,1.0,39.0,1
17709,16226,Lokesh Kumar,33.0,15.0,1.0,28.0,1
17710,16227,Girish Achari,24.0,8.0,1.0,34.0,1
17711,16228,Kiran Naik,43.0,19.0,1.0,24.0,1
17712,16229,Kiran Gowda,52.0,23.0,1.0,18.0,1
17713,16230,Selvi D'Souza,25.0,7.0,1.0,60.0,2
17714,16231,Rekha D'Souza,28.0,12.0,2.0,30.0,2
17715,16232,Syed Kumar,44.0,22.0,,34.0,1
17716,16233,Anil Fernandes,37.0,5.0,1.0,3.0,1
17717,16234,Wilson D'Souza,48.0,13.0,1.0,24.0,1
17718,16235,Praveen Patil,55.0,9.0,1.0,9.0,1
17719,16236,Manjunath Naik,47.0,22.0,1.0,2.0,1
17720,16237,Syed Bhat,48.0,24.0,1.0,60.0,1
17721,16237,Kiran Poojari,57.0,10.0,1.0,,1
17722,16238,Girish Angadi,43.0,,1.0,6.0,1
17723,16238,Chetan Kumar,49.0,18.0,1.0,49.0,1
17724,16239,Dinesh Reddy,36.0,2.0,2.0,,1
17725,16240,Dinesh Reddy,43.0,17.0,1.0,,1
17726,16241,Prakash Murthy,,13.0,,9.0,1
17727,16241,Joseph Gowda,52.0,15.0,1.0,,1
17728,16242,Selvi Fernandes,18.0,12.0,2.0,,2
17729,16243,Srinivas Desai,48.0,4.0,1.0,16.0,1
17730,16244,Suresh Pai,35.0,11.0,1.0,11.0,1
17731,16245,Ayesha Shetty,65.0,12.0,1.0,,2
17732,16246,Divya Patil,30.0,3.0,1.0,4.0,2
17733,16247,Nagaraj Patil,44.0,4.0,,,1
17734,16248,Divya Gowda,28.0,20.0,,,2
17735,16249,Rekha Pai,30.0,15.0,1.0,42.0,2
17736,16250,Bhagya D'Souza,,11.0,,51.0,2
17737,16251,Asha Biradar,32.0,25.0,1.0,3.0,2
17738,16252,Basavaraj Kulkarni,40.0,2.0,1.0,38.0,1
17739,16253,Joseph Shetty,51.0,14.0,1.0,38.0,1
17740,16254,Umesh Biradar,39.0,5.0,,,1
17741,16255,Praveen Murthy,35.0,14.0,,14.0,1
17742,16256,Nagamma Khan,25.0,9.0,1.0,,2
17743,16256,Joseph Bhat,34.0,15.0,,,1
17744,16257,Imran Banakar,44.0,13.0,1.0,,1
17745,16257,Girish Reddy,39.0,8.0,,11.0,1
17746,16258,Nagamma Swamy,30.0,,2.0,19.0,2
17747,16259,Shivakumar Murthy,34.0,20.0,1.0,32.0,1
17748,16260,Kavitha Reddy,40.0,20.0,1.0,53.0,2
17749,16261,Geetha Rao,41.0,,2.0,,2
17750,16261,Harish Swamy,30.0,4.0,1.0,17.0,1
17751,16262,Chetan Kulkarni,30.0,1.0,1.0,,1
17752,16263,Suresh Kulkarni,37.0,,1.0,,1
17753,16264,Lokesh Poojari,41.0,18.0,1.0,41.0,1
17754,16265,Mahesh Angadi,30.0,21.0,1.0,,1
17755,16266,Selvi D'Souza,,21.0,1.0,,2
17756,16267,Joseph Patil,38.0,1.0,,55.0,1
17757,16268,Nagamma Desai,44.0,11.0,,,2
17758,16269,Anthony Khan,37.0,13.0,1.0,,1
17759,16270,Manjunath Pai,36.0,20.0,1.0,57.0,1
17760,16271,Irfan Sheikh,46.0,22.0,1.0,7.0,1
17761,16272,Shobha Swamy,35.0,15.0,,29.0,2
17762,16273,Naveen Shetty,26.0,8.0,1.0,,1
17763,16274,Prakash Reddy,43.0,15.0,1.0,48.0,1
17764,16274,Anil Hegde,50.0,23.0,1.0,46.0,1
17765,16275,Nagamma Banakar,23.0,4.0,,,2
17766,16276,Umesh Shetty,42.0,1.0,1.0,43.0,1
17767,16277,Kavitha Rao,47.0,20.0,1.0,,2
17768,16278,Venkatesh Pai,24.0,7.0,2.0,,1
17769,16278,Dinesh Kulkarni,33.0,,2.0,,1
17770,16278,Kiran Nayaka,31.0,22.0,,15.0,1
17771,16279,Wilson Shetty,37.0,2.0,1.0,33.0,1
17772,16280,Mary Biradar,28.0,17.0,1.0,18.0,2
17773,16281,Bhagya Desai,26.0,14.0,,3.0,2
17774,16282,Hanumantha Hegde,31.0,14.0,1.0,60.0,1
17775,16283,Asha Khan,20.0,13.0,1.0,,2
17776,16284,Chetan Desai,46.0,6.0,1.0,5.0,1
17777,16285,Anthony Achari,18.0,22.0,1.0,26.0,1
17778,16286,Sunitha Bhat,40.0,5.0,1.0,12.0,2
17779,16286,Hanumantha Naik,34.0,18.0,2.0,28.0,1
17780,16287,Rekha Bhat,34.0,7.0,,19.0,2
17781,16288,Ramesh Gowda,35.0,11.0,,,1
17782,16289,Pallavi Angadi,43.0,21.0,1.0,,2
17783,16290,Mary Khan,36.0,22.0,,,2
17784,16291,Abdul Banakar,34.0,20.0,2.0,27.0,1
17785,16292,Joseph Pai,30.0,,1.0,16.0,1
17786,16293,Anil Achari,28.0,14.0,,13.0,1
17787,16294,Hanumantha Biradar,44.0,2.0,2.0,56.0,1
17788,16295,Deepa Achari,54.0,21.0,,,2
17789,16296,Harish Patil,53.0,23.0,1.0,,1
17790,16297,Savitha Banakar,36.0,,,36.0,2
17791,16298,Santosh Hegde,23.0,14.0,1.0,3.0,1
17792,16299,Kiran Murthy,37.0,12.0,1.0,31.0,1
17793,16300,Naveen Pai,18.0,,1.0,,1
17794,16301,Santosh Naik,28.0,1.0,1.0,18.0,1
17795,16302,Hanumantha Biradar,43.0,13.0,1.0,60.0,1
17796,16303,Fathima Sheikh,41.0,19.0,1.0,21.0,2
17797,16304,Girish Hegde,27.0,6.0,1.0,,1
17798,16305,Ramesh Pai,42.0,16.0,1.0,45.0,1
17799,16306,Chetan Achari,18.0,10.0,1.0,51.0,1
17800,16307,Chetan Pai,18.0,21.0,,,1
17801,16308,Praveen Fernandes,30.0,22.0,2.0,,1
17802,16309,Kavitha Patil,34.0,5.0,1.0,,2
17803,16310,Deepa Gowda,39.0,12.0,1.0,8.0,2
17804,16311,Naveen Rao,20.0,7.0,1.0,39.0,1
17805,16312,Divya Achari,,16.0,1.0,60.0,2
17806,16313,Pallavi Hegde,31.0,,,52.0,2
17807,16314,Savitha Kulkarni,47.0,2.0,1.0,,2
17808,16315,Fathima Shetty,43.0,21.0,1.0,9.0,2
17809,16316,Bhagya Gowda,34.0,4.0,,,2
17810,16317,Umesh Rao,,1.0,,,1
17811,16318,Lakshmi Patil,36.0,2.0,,40.0,2
17812,16319,Savitha Angadi,31.0,15.0,,12.0,2
17813,16320,Anthony Swamy,49.0,3.0,1.0,,1
17814,16321,Sunitha Nayaka,40.0,17.0,1.0,60.0,2
17815,16322,Vijay Shetty,22.0,8.0,1.0,,1
17816,16323,Mohammed Pai,41.0,5.0,,33.0,1
17817,16324,Umesh Naik,54.0,19.0,,,1
17818,16325,Joseph Angadi,,17.0,,,1
17819,16326,Naveen Khan,49.0,,1.0,4.0,1
17820,16327,Umesh Fernandes,42.0,21.0,1.0,37.0,1
17821,16328,Pushpa Reddy,37.0,18.0,1.0,22.0,2
17822,16329,Naveen Kumar,38.0,5.0,2.0,2.0,1
17823,16330,Radha Gowda,30.0,25.0,,40.0,2
17824,16331,Lokesh Shetty,34.0,13.0,2.0,,1
17825,16332,Imran Murthy,43.0,,1.0,47.0,1
17826,16332,Irfan Kumar,49.0,9.0,1.0,31.0,1
17827,16333,Girish Naik,21.0,1.0,2.0,25.0,1
17828,16334,Raghavendra Biradar,,21.0,,,1
17829,16335,Suresh Biradar,37.0,17.0,1.0,56.0,1
17830,16336,Mahesh Nayaka,29.0,9.0,1.0,,1
17831,16337,Deepa Rao,31.0,,1.0,14.0,2
17832,16338,Praveen Kumar,,10.0,1.0,,1
17833,16339,Mahesh Rao,45.0,16.0,,53.0,1
17834,16340,Irfan Angadi,23.0,,2.0,25.0,1
17835,16341,Fathima Nayaka,29.0,13.0,,54.0,2
17836,16341,Girish Kulkarni,35.0,20.0,,,1
17837,16342,Anil Achari,29.0,5.0,1.0,29.0,1
17838,16343,Deepa Gowda,29.0,9.0,1.0,60.0,2
17839,16344,Shivakumar Sheikh,28.0,,1.0,,1
17840,16345,Santosh Sheikh,40.0,23.0,1.0,25.0,1
17841,16345,Umesh Bhat,,12.0,,51.0,1
17842,16346,Lokesh Achari,42.0,,1.0,,1
17843,16347,Wilson D'Souza,43.0,,1.0,48.0,1
17844,16348,Savitha Achari,40.0,19.0,1.0,,2
17845,16349,Anthony Desai,34.0,17.0,1.0,29.0,1
17846,16350,Nagamma Desai,50.0,,,15.0,2
17847,16351,Shivakumar Banakar,,10.0,,19.0,1
17848,16352,Praveen Bhat,28.0,5.0,3.0,57.0,1
17849,16353,Anthony Gowda,31.0,15.0,1.0,,1
17850,16354,Kiran Angadi,23.0,19.0,1.0,,1
17851,16355,Abdul Nayaka,20.0,11.0,2.0,50.0,1
17852,16356,Wilson Achari,45.0,6.0,1.0,7.0,1
17853,16357,Venkatesh Khan,31.0,17.0,1.0,13.0,1
17854,16358,Suresh Khan,35.0,6.0,3.0,,1
17855,16359,Shobha Swamy,,5.0,1.0,10.0,2
17856,16360,Pallavi Kulkarni,45.0,16.0,1.0,4.0,2
17857,16360,Selvi Hegde,42.0,12.0,1.0,,2
17858,16361,Shivakumar Naik,,7.0,1.0,,1
17859,16362,Naveen Reddy,40.0,12.0,1.0,27.0,1
17860,16363,Asha Kumar,58.0,,2.0,,2
17861,16364,Anthony Reddy,34.0,6.0,,56.0,1
17862,16365,Mary Gowda,34.0,3.0,1.0,21.0,2
17863,16366,Basavaraj Biradar,29.0,,1.0,4.0,1
17864,16367,Hanumantha Gowda,41.0,20.0,1.0,9.0,1
17865,16368,Abdul D'Souza,65.0,8.0,1.0,49.0,1
17866,16369,Prakash Nayaka,43.0,,1.0,,1
17867,16370,Anthony Khan,19.0,,2.0,,1
17868,16370,Manjunath Patil,40.0,13.0,1.0,,1
17869,16370,Rekha Desai,25.0,10.0,,,2
17870,16371,Suresh Reddy,29.0,5.0,1.0,58.0,1
17871,16372,Wilson Patil,42.0,16.0,1.0,57.0,1
17872,16373,Kiran Nayaka,51.0,18.0,2.0,,1
17873,16374,Praveen Kulkarni,44.0,20.0,2.0,,1
17874,16375,Manjula Kulkarni,31.0,3.0,1.0,48.0,2
17875,16376,Harish Poojari,37.0,22.0,1.0,,1
17876,16377,Chetan Nayaka,33.0,10.0,1.0,9.0,1
17877,16378,Harish Banakar,40.0,3.0,,44.0,1
17878,16379,Lokesh Kumar,45.0,12.0,1.0,28.0,1
17879,16380,Divya Biradar,52.0,17.0,1.0,,2
17880,16381,Dinesh Swamy,43.0,6.0,1.0,,1
17881,16382,Dinesh Naik,52.0,17.0,,44.0,1
17882,16383,Shivakumar Khan,22.0,23.0,1.0,43.0,1
17883,16384,Girish Shetty,48.0,24.0,,7.0,1
17884,16385,Shivakumar Poojari,43.0,12.0,1.0,20.0,1
17885,16386,Raghavendra Naik,48.0,25.0,1.0,2.0,1
17886,16387,Mary Rao,19.0,23.0,2.0,19.0,2
17887,16388,Manjunath Kumar,47.0,12.0,,,1
17888,16389,Radha Biradar,42.0,24.0,1.0,49.0,2
17889,16390,Basavaraj Fernandes,28.0,11.0,1.0,,1
17890,16391,Anitha Pai,35.0,,1.0,,2
17891,16392,Fathima Murthy,40.0,15.0,,29.0,2
17892,16393,Asha Achari,27.0,19.0,,5.0,2
17893,16394,Chetan Kulkarni,24.0,12.0,1.0,35.0,1
17894,16395,Bhagya Biradar,34.0,24.0,1.0,29.0,2
17895,16396,Mohammed Shetty,37.0,24.0,,60.0,1
17896,16397,Umesh Kumar,21.0,13.0,1.0,53.0,1
17897,16398,Joseph Banakar,32.0,6.0,1.0,50.0,1
17898,16399,Umesh Swamy,36.0,,1.0,4.0,1
17899,16399,Lokesh Biradar,53.0,16.0,1.0,21.0,1
17900,16400,Praveen Swamy,18.0,18.0,1.0,56.0,1
17901,16401,Venkatesh Patil,36.0,15.0,1.0,60.0,1
17902,16402,Mahesh Angadi,52.0,,1.0,26.0,1
17903,16403,Deepa Reddy,37.0,1.0,1.0,38.0,2
17904,16404,Raghavendra Desai,,3.0,1.0,3.0,1
17905,16405,Shivakumar D'Souza,41.0,12.0,1.0,47.0,1
17906,16406,Basavaraj Swamy,56.0,22.0,,,1
17907,16407,Anil Swamy,,5.0,1.0,58.0,1
17908,16408,Mahesh Pai,33.0,20.0,1.0,9.0,1
17909,16409,Umesh Murthy,25.0,16.0,1.0,,1
17910,16410,Joseph Gowda,36.0,17.0,1.0,,1
17911,16411,Suresh Sheikh,48.0,,,6.0,1
17912,16412,Fathima Nayaka,36.0,17.0,1.0,,2
17913,16412,Naveen Reddy,41.0,21.0,1.0,,1
17914,16413,Anil D'Souza,28.0,10.0,1.0,,1
17915,16414,Nagaraj Sheikh,48.0,5.0,1.0,28.0,1
17916,16414,Fathima Swamy,41.0,23.0,1.0,,2
17917,16415,Joseph Khan,53.0,22.0,,8.0,1
17918,16416,Mohammed Pai,36.0,12.0,1.0,15.0,1
17919,16417,Selvi D'Souza,50.0,,1.0,43.0,2
17920,16418,Fathima D'Souza,28.0,1.0,1.0,,2
17921,16418,Syed Kulkarni,18.0,21.0,,25.0,1
17922,16419,Divya Pai,35.0,7.0,2.0,44.0,2
17923,16420,Mohammed Biradar,42.0,,,52.0,1
17924,16421,Irfan Kumar,57.0,19.0,1.0,,1
17925,16422,Divya Banakar,61.0,24.0,2.0,3.0,2
17926,16423,Shivakumar Rao,27.0,10.0,1.0,20.0,1
17927,16424,Lakshmi Nayaka,43.0,5.0,,,2
17928,16425,Kavitha Pai,49.0,22.0,,34.0,2
17929,16426,Pushpa Rao,42.0,,1.0,,2
17930,16426,Girish Khan,31.0,22.0,,18.0,1
17931,16427,Srinivas Murthy,34.0,5.0,1.0,49.0,1
17932,16428,Ramesh Patil,31.0,10.0,1.0,21.0,1
17933,16429,Venkatesh Nayaka,37.0,19.0,1.0,44.0,1
17934,16430,Raghavendra Angadi,18.0,22.0,1.0,36.0,1
17935,16431,Abdul D'Souza,41.0,4.0,1.0,,1
17936,16432,Fathima Bhat,36.0,21.0,3.0,,2
17937,16433,Nagaraj Achari,31.0,12.0,1.0,57.0,1
17938,16434,Santosh Poojari,33.0,,,,1
17939,16435,Mary Gowda,35.0,1.0,,,2
17940,16436,Imran Naik,36.0,10.0,2.0,,1
17941,16437,Girish Patil,43.0,,1.0,,1
17942,16438,Pallavi Shetty,24.0,5.0,1.0,37.0,2
17943,16439,Chetan Banakar,44.0,11.0,,30.0,1
17944,16440,Vijay Achari,38.0,18.0,2.0,,1
17945,16441,Wilson Bhat,39.0,23.0,1.0,35.0,1
17946,16441,Srinivas Desai,32.0,,,56.0,1
17947,16442,Fathima Achari,33.0,1.0,1.0,,2
17948,16443,Asha Khan,,15.0,1.0,3.0,2
17949,16444,Lokesh Desai,,11.0,,5.0,1
17950,16445,Mahesh Bhat,27.0,4.0,1.0,60.0,1
17951,16446,Nagaraj Shetty,51.0,17.0,1.0,,1
17952,16447,Lakshmi Naik,37.0,,1.0,,2
17953,16448,Selvi Kulkarni,22.0,16.0,1.0,,2
17954,16449,Praveen Kulkarni,23.0,13.0,1.0,,1
17955,16450,Naveen Achari,,16.0,1.0,58.0,1
17956,16451,Nagaraj Murthy,40.0,12.0,2.0,,1
17957,16452,Mahesh Shetty,28.0,9.0,1.0,15.0,1
17958,16453,Syed Angadi,29.0,10.0,1.0,,1
17959,16454,Wilson Nayaka,21.0,19.0,1.0,,1
17960,16455,Pallavi Naik,44.0,4.0,2.0,53.0,2
17961,16456,Suma Sheikh,26.0,2.0,2.0,31.0,2
17962,16457,Basavaraj Biradar,49.0,11.0,3.0,,1
17963,16458,Irfan Naik,,20.0,1.0,7.0,1
17964,16459,Asha Sheikh,43.0,22.0,1.0,24.0,2
17965,16460,Praveen Gowda,40.0,20.0,,37.0,1
17966,16461,Deepa Fernandes,38.0,9.0,1.0,43.0,2
17967,16462,Suresh Shetty,39.0,,1.0,34.0,1
17968,16463,Anil Achari,49.0,25.0,1.0,,1
17969,16464,Imran Khan,47.0,16.0,,37.0,1
17970,16465,Shobha Reddy,24.0,16.0,,32.0,2
17971,16466,Mahesh Patil,48.0,14.0,2.0,,1
17972,16467,Umesh Naik,34.0,5.0,1.0,48.0,1
17973,16468,Prakash Naik,40.0,10.0,1.0,42.0,1
17974,16469,Anitha Angadi,38.0,20.0,,35.0,2
17975,16470,Raghavendra Fernandes,43.0,25.0,1.0,9.0,1
17976,16471,Dinesh Shetty,34.0,13.0,,32.0,1
17977,16472,Mohammed Poojari,32.0,5.0,1.0,52.0,1
17978,16472,Kiran Hegde,33.0,7.0,1.0,,1
17979,16473,Lokesh Swamy,25.0,22.0,1.0,3.0,1
17980,16474,Lokesh Kumar,30.0,5.0,1.0,,1
17981,16475,Geetha Biradar,19.0,22.0,,40.0,2
17982,16476,Harish Patil,40.0,8.0,2.0,33.0,1
17983,16477,Wilson Patil,23.0,22.0,2.0,21.0,1
17984,16478,Mary Murthy,,9.0,1.0,19.0,2
17985,16479,Umesh Reddy,38.0,1.0,1.0,,1
17986,16480,Irfan Nayaka,23.0,18.0,1.0,,1
17987,16481,Harish Swamy,36.0,5.0,,5.0,1
17988,16482,Suresh Fernandes,22.0,5.0,,,1
17989,16483,Basavaraj Angadi,32.0,3.0,2.0,41.0,1
17990,16484,Mahesh Reddy,,11.0,2.0,15.0,1
17991,16484,Anitha Poojari,54.0,17.0,1.0,29.0,2
17992,16485,Chetan Kumar,47.0,3.0,,,1
17993,16486,Ayesha Poojari,35.0,18.0,1.0,54.0,2
17994,16487,Nagaraj Banakar,46.0,3.0,,15.0,1
17995,16488,Radha Sheikh,,17.0,1.0,,2
17996,16489,Anitha Achari,19.0,2.0,,54.0,2
17997,16490,Santosh Poojari,35.0,14.0,,,1
17998,16491,Abdul Nayaka,31.0,,1.0,34.0,1
17999,16492,Shivakumar Achari,29.0,20.0,1.0,6.0,1
18000,16493,Irfan Pai,33.0,5.0,,,1
18001,16494,Kiran Achari,25.0,19.0,1.0,34.0,1
18002,16495,Shivakumar D'Souza,35.0,25.0,1.0,24.0,1
18003,16496,Rekha Naik,22.0,10.0,1.0,25.0,2
18004,16497,Wilson Swamy,39.0,21.0,1.0,,1
18005,16498,Manjula Kumar,55.0,,2.0,56.0,2
18006,16499,Shivakumar Sheikh,39.0,22.0,2.0,,1
18007,16500,Suma Patil,39.0,5.0,1.0,9.0,2
18008,16501,Srinivas Reddy,,3.0,1.0,10.0,1
18009,16502,Imran Gowda,,16.0,1.0,44.0,1
18010,16503,Savitha Nayaka,34.0,7.0,1.0,,2
18011,16504,Suma Reddy,18.0,23.0,1.0,14.0,2
18012,16505,Praveen Sheikh,44.0,13.0,1.0,49.0,1
18013,16506,Nagamma Bhat,56.0,18.0,1.0,44.0,2
18014,16507,Prakash Patil,,,1.0,13.0,1
18015,16508,Suresh Murthy,18.0,13.0,1.0,45.0,1
18016,16509,Asha Murthy,42.0,12.0,1.0,52.0,2
18017,16510,Vijay Gowda,34.0,24.0,1.0,,1
18018,16510,Manjula Reddy,55.0,15.0,5.0,25.0,2
18019,16511,Manjula Hegde,28.0,17.0,2.0,,2
18020,16512,Nagaraj Achari,,9.0,,6.0,1
18021,16513,Santosh Pai,32.0,7.0,1.0,10.0,1
18022,16514,Mahesh Fernandes,33.0,25.0,1.0,12.0,1
18023,16515,Hanumantha Desai,40.0,11.0,1.0,26.0,1
18024,16516,Nagaraj Patil,37.0,20.0,1.0,35.0,1
18025,16517,Mahesh Bhat,29.0,3.0,2.0,28.0,1
18026,16518,Wilson Gowda,52.0,20.0,1.0,,1
18027,16519,Savitha Murthy,25.0,,1.0,,2
18028,16519,Srinivas Pai,45.0,8.0,1.0,36.0,1
18029,16519,Joseph Sheikh,36.0,5.0,2.0,,1
18030,16520,Kavitha Gowda,27.0,10.0,1.0,29.0,2
18031,16521,Manjula Murthy,39.0,11.0,1.0,5.0,2
18032,16522,Pushpa Banakar,33.0,25.0,,8.0,2
18033,16523,Fathima Gowda,37.0,19.0,1.0,,2
18034,16524,Venkatesh Murthy,49.0,4.0,1.0,46.0,1
18035,16525,Chetan Kumar,36.0,20.0,1.0,,1
18036,16526,Kiran Pai,20.0,11.0,1.0,48.0,1
18037,16527,Prakash Bhat,35.0,1.0,4.0,41.0,1
18038,16528,Abdul D'Souza,24.0,14.0,,,1
18039,16529,Chetan Fernandes,,,1.0,31.0,1
18040,16530,Ayesha Achari,33.0,15.0,1.0,11.0,2
18041,16531,Dinesh Shetty,37.0,11.0,1.0,49.0,1
18042,16532,Basavaraj Reddy,56.0,1.0,1.0,,1
18043,16533,Sunitha Achari,54.0,4.0,,,2
18044,16534,Shivakumar Khan,48.0,2.0,1.0,17.0,1
18045,16535,Suma Biradar,24.0,,1.0,23.0,2
18046,16536,Imran Rao,40.0,23.0,2.0,11.0,1
18047,16537,Joseph Rao,21.0,6.0,1.0,,1
18048,16538,Pushpa Rao,36.0,16.0,2.0,23.0,2
18049,16539,Nagamma Shetty,20.0,9.0,1.0,,2
18050,16540,Anthony Poojari,,23.0,1.0,6.0,1
18051,16541,Fathima Reddy,38.0,21.0,1.0,53.0,2
18052,16542,Wilson Angadi,36.0,,1.0,52.0,1
18053,16543,Santosh Sheikh,37.0,5.0,1.0,,1
18054,16544,Imran Banakar,39.0,,1.0,22.0,1
18055,16545,Anitha Desai,47.0,4.0,,,2
18056,16546,Prakash Desai,48.0,25.0,1.0,,1
18057,16546,Divya Poojari,31.0,14.0,1.0,56.0,2
18058,16547,Rekha Kulkarni,36.0,,1.0,54.0,2
18059,16548,Mary Nayaka,29.0,1.0,1.0,20.0,2
18060,16549,Ramesh Achari,37.0,10.0,1.0,,1
18061,16550,Anitha Murthy,57.0,13.0,3.0,53.0,2
18062,16551,Mohammed D'Souza,21.0,,1.0,40.0,1
18063,16552,Suma Kulkarni,54.0,4.0,,10.0,2
18064,16553,Hanumantha Poojari,40.0,10.0,1.0,33.0,1
18065,16554,Kiran Desai,18.0,23.0,,11.0,1
18066,16555,Srinivas Fernandes,43.0,5.0,1.0,,1
18067,16556,Fathima Biradar,27.0,16.0,2.0,,2
18068,16557,Umesh Angadi,36.0,13.0,1.0,50.0,1
18069,16558,Shivakumar Nayaka,24.0,6.0,1.0,,1
18070,16559,Syed Biradar,49.0,14.0,,,1
18071,16560,Kavitha Banakar,46.0,19.0,1.0,15.0,2
18072,16561,Ramesh Banakar,46.0,16.0,1.0,11.0,1
18073,16562,Umesh Bhat,54.0,15.0,1.0,46.0,1
18074,16563,Manjula Achari,49.0,21.0,,,2
18075,16564,Abdul Biradar,40.0,12.0,1.0,30.0,1
18076,16565,Prakash Biradar,38.0,1.0,1.0,60.0,1
18077,16566,Umesh Biradar,30.0,22.0,1.0,42.0,1
18078,16567,Deepa Bhat,45.0,14.0,1.0,38.0,2
18079,16568,Venkatesh Pai,26.0,15.0,,52.0,1
18080,16569,Girish Pai,32.0,11.0,3.0,58.0,1
18081,16570,Radha Sheikh,41.0,25.0,1.0,2.0,2
18082,16571,Kavitha Rao,18.0,11.0,2.0,10.0,2
18083,16572,Anthony Pai,40.0,23.0,1.0,54.0,1
18084,16573,Hanumantha Bhat,35.0,9.0,2.0,32.0,1
18085,16574,Raghavendra Angadi,35.0,,1.0,32.0,1
18086,16575,Imran Biradar,18.0,16.0,1.0,,1
18087,16576,Prakash Rao,,3.0,2.0,9.0,1
18088,16577,Pushpa Desai,37.0,3.0,1.0,54.0,2
18089,16578,Lakshmi Hegde,56.0,20.0,1.0,14.0,2
18090,16579,Srinivas Gowda,23.0,,2.0,,1
18091,16580,Ramesh Desai,56.0,5.0,1.0,46.0,1
18092,16581,Mohammed Achari,33.0,23.0,1.0,54.0,1
18093,16582,Imran Rao,62.0,,1.0,,1
18094,16583,Divya Shetty,26.0,24.0,1.0,56.0,2
18095,16584,Umesh Reddy,21.0,25.0,1.0,14.0,1
18096,16585,Fathima Desai,27.0,7.0,1.0,,2
18097,16586,Pallavi Khan,69.0,19.0,,29.0,2
18098,16586,Manjula Pai,18.0,13.0,1.0,9.0,2
18099,16586,Naveen Khan,27.0,15.0,1.0,51.0,1
18100,16587,Radha Nayaka,21.0,22.0,1.0,52.0,2
18101,16588,Mahesh Sheikh,37.0,15.0,1.0,1.0,1
18102,16588,Basavaraj Reddy,38.0,7.0,3.0,,1
18103,16589,Manjunath D'Souza,36.0,1.0,,34.0,1
18104,16589,Hanumantha Murthy,41.0,5.0,1.0,53.0,1
18105,16590,Anil Banakar,34.0,22.0,1.0,4.0,1
18106,16591,Mahesh Sheikh,37.0,20.0,1.0,,1
18107,16592,Pallavi Poojari,34.0,12.0,1.0,32.0,2
18108,16592,Dinesh Poojari,52.0,13.0,1.0,53.0,1
18109,16593,Naveen Khan,25.0,6.0,1.0,,1
18110,16594,Wilson Swamy,38.0,,1.0,36.0,1
18111,16595,Naveen Fernandes,18.0,12.0,1.0,44.0,1
18112,16596,Dinesh Kumar,22.0,,1.0,31.0,1
18113,16597,Hanumantha Banakar,24.0,25.0,,41.0,1
18114,16598,Ayesha Kulkarni,41.0,21.0,,,2
18115,16599,Suma Bhat,33.0,4.0,,,2
18116,16600,Suresh Shetty,40.0,5.0,1.0,42.0,1
18117,16601,Kavitha Angadi,37.0,1.0,1.0,,2
18118,16601,Anil Kulkarni,30.0,7.0,1.0,34.0,1
18119,16602,Vijay Murthy,37.0,19.0,1.0,58.0,1
18120,16603,Pushpa Poojari,35.0,,1.0,,2
18121,16604,Divya Bhat,50.0,7.0,1.0,,2
18122,16605,Harish Pai,41.0,24.0,1.0,8.0,1
18123,16606,Srinivas Murthy,52.0,24.0,1.0,38.0,1
18124,16607,Mohammed Bhat,36.0,10.0,1.0,44.0,1
18125,16608,Pushpa Desai,19.0,3.0,1.0,47.0,2
18126,16609,Hanumantha Desai,30.0,16.0,2.0,17.0,1
18127,16610,Srinivas Pai,18.0,22.0,,12.0,1
18128,16611,Shivakumar Murthy,36.0,3.0,1.0,58.0,1
18129,16612,Venkatesh Fernandes,,1.0,1.0,42.0,1
18130,16613,Srinivas Desai,31.0,,1.0,33.0,1
18131,16614,Girish Khan,38.0,24.0,,54.0,1
18132,16614,Anil Pai,31.0,21.0,1.0,,1
18133,16615,Pallavi Kumar,42.0,22.0,1.0,,2
18134,16616,Ayesha Murthy,21.0,22.0,1.0,45.0,2
18135,16617,Imran Shetty,,15.0,1.0,23.0,1
18136,16618,Kavitha Desai,19.0,7.0,1.0,12.0,2
18137,16619,Santosh Nayaka,42.0,14.0,1.0,47.0,1
18138,16619,Irfan Rao,23.0,20.0,2.0,40.0,1
18139,16619,Fathima Desai,25.0,8.0,,8.0,2
18140,16620,Syed Angadi,43.0,21.0,1.0,,1
18141,16621,Fathima Patil,,,1.0,21.0,2
18142,16622,Prakash Patil,32.0,19.0,1.0,47.0,1
18143,16623,Ramesh Naik,21.0,11.0,1.0,,1
