EmployeeID,DistrictID,UnitID,RankID,DesignationID,KGID,FirstName,EmployeeDOB,GenderID,BloodGroupID,PhysicallyChallenged,AppointmentDate
1760,1,135,1,9,KGID0001760,Praveen Patil,1986-07-17,1,8.0,0,2013-06-01
1761,1,136,5,6,KGID0001761,Fathima Achari,1999-03-13,2,1.0,0,2022-06-01
1762,1,136,3,4,KGID0001762,Vijay Pai,1969-11-15,1,8.0,0,1997-06-01
1763,1,136,1,2,KGID0001763,Srinivas Desai,1975-03-08,1,6.0,0,2002-06-01
1764,1,136,2,8,KGID0001764,Ramesh Patil,1994-09-03,1,2.0,0,2019-06-01
1765,1,136,4,9,KGID0001765,Praveen Reddy,1974-09-01,1,5.0,0,2001-06-01
1766,1,136,1,3,KGID0001766,Mary Fernandes,1978-06-22,2,2.0,0,2004-06-01
1767,1,136,1,1,KGID0001767,Raghavendra Desai,1991-03-26,1,3.0,0,2012-06-01
1768,1,136,1,10,KGID0001768,Venkatesh Angadi,1976-02-21,1,7.0,0,1998-06-01
1769,1,137,1,7,KGID0001769,Imran Swamy,1976-05-15,1,2.0,0,2001-06-01
1770,1,137,6,4,KGID0001770,Raghavendra Bhat,1977-06-15,1,6.0,0,2004-06-01
1771,1,137,1,2,KGID0001771,Abdul D'Souza,1992-01-10,1,,0,2016-06-01
1772,1,137,4,7,KGID0001772,Hanumantha Patil,1989-10-24,1,,0,2011-06-01
1773,1,137,1,5,KGID0001773,Mahesh Poojari,1983-09-04,1,8.0,0,2007-06-01
1774,1,137,2,9,KGID0001774,Mohammed D'Souza,1997-11-03,1,1.0,0,2024-06-01
1775,1,137,1,1,KGID0001775,Harish Swamy,1997-11-14,1,,0,2025-06-01
1776,1,137,2,6,KGID0001776,Umesh Sheikh,1974-06-14,1,,0,2000-06-01
1777,1,137,2,4,KGID0001777,Santosh Patil,1994-08-13,1,3.0,0,2022-06-01
1778,1,137,1,9,KGID0001778,Fathima Swamy,2000-04-25,2,7.0,0,2023-06-01
1779,1,137,2,8,KGID0001779,Kiran Patil,1977-03-26,1,8.0,0,2005-06-01
1780,1,137,1,3,KGID0001780,Praveen Desai,1991-12-17,1,5.0,0,2015-06-01
1781,1,137,3,5,KGID0001781,Wilson Gowda,1979-12-14,1,2.0,0,2005-06-01
1782,1,137,4,7,KGID0001782,Irfan Desai,1999-12-10,1,5.0,0,2026-06-01
1783,1,137,5,10,KGID0001783,Srinivas D'Souza,1977-08-13,1,3.0,0,1999-06-01
1784,1,137,4,10,KGID0001784,Prakash Banakar,1969-07-17,1,8.0,1,1993-06-01
1785,1,137,3,1,KGID0001785,Praveen Angadi,1980-02-05,1,5.0,0,2006-06-01
1786,1,137,1,10,KGID0001786,Vijay Desai,1968-11-04,1,5.0,0,1990-06-01
1787,1,137,1,5,KGID0001787,Prakash Bhat,1994-07-27,1,8.0,0,2021-06-01
1788,1,137,1,4,KGID0001788,Manjunath Desai,1999-09-25,1,8.0,0,2021-06-01
1789,1,137,1,10,KGID0001789,Divya Banakar,1978-01-18,2,2.0,0,2004-06-01
1790,1,137,1,9,KGID0001790,Anthony Patil,1968-04-06,1,5.0,0,1993-06-01
1791,1,137,3,8,KGID0001791,Nagaraj Reddy,1981-10-06,1,8.0,0,2006-06-01
1792,1,137,1,6,KGID0001792,Girish Sheikh,1978-06-25,1,6.0,0,2000-06-01
1793,1,138,3,2,KGID0001793,Imran Kulkarni,1996-03-19,1,1.0,0,2018-06-01
1794,1,138,1,7,KGID0001794,Chetan Khan,1979-10-10,1,6.0,0,2006-06-01
1795,1,138,1,3,KGID0001795,Naveen Pai,1995-03-15,1,3.0,0,2016-06-01
1796,1,138,2,7,KGID0001796,Naveen Murthy,1973-03-17,1,6.0,0,1995-06-01
1797,1,138,1,6,KGID0001797,Kiran Desai,1979-12-01,1,3.0,0,2004-06-01
1798,1,138,3,8,KGID0001798,Joseph Patil,1981-07-03,1,4.0,0,2009-06-01
1799,1,138,6,9,KGID0001799,Nagaraj Kulkarni,2000-08-11,1,1.0,0,2026-06-01
1800,1,138,1,9,KGID0001800,Wilson Khan,1994-02-25,1,7.0,0,2017-06-01
1801,1,138,4,5,KGID0001801,Kiran Kulkarni,1976-06-09,1,2.0,0,2000-06-01
1802,1,138,2,2,KGID0001802,Basavaraj Angadi,1987-06-20,1,8.0,0,2011-06-01
1803,1,138,1,5,KGID0001803,Shivakumar Khan,1976-10-08,1,5.0,0,1997-06-01
1804,1,139,7,6,KGID0001804,Abdul Poojari,1999-04-23,1,4.0,0,2025-06-01
1805,1,139,2,8,KGID0001805,Rekha Fernandes,1974-12-13,2,7.0,0,1998-06-01
1806,1,139,4,1,KGID0001806,Mohammed Gowda,1973-05-17,1,1.0,0,2001-06-01
1807,1,139,3,5,KGID0001807,Lakshmi Biradar,1975-09-13,2,7.0,0,1998-06-01
1808,1,139,4,10,KGID0001808,Prakash Achari,1995-06-11,1,6.0,0,2021-06-01
1809,1,139,4,8,KGID0001809,Venkatesh Achari,1968-03-17,1,5.0,0,1991-06-01
1810,1,139,3,3,KGID0001810,Srinivas Pai,1982-01-22,1,4.0,0,2003-06-01
1811,1,139,3,3,KGID0001811,Syed Rao,1981-05-06,1,2.0,0,2005-06-01
1812,1,139,3,9,KGID0001812,Raghavendra Angadi,1979-02-03,1,4.0,0,2005-06-01
1813,1,139,3,3,KGID0001813,Nagaraj Poojari,1969-10-18,1,1.0,0,1994-06-01
1814,1,139,2,9,KGID0001814,Chetan Rao,1987-02-23,1,1.0,0,2015-06-01
1815,1,139,4,4,KGID0001815,Dinesh Swamy,1990-11-17,1,2.0,0,2017-06-01
1816,1,139,5,6,KGID0001816,Abdul Khan,1999-07-11,1,7.0,0,2025-06-01
1817,1,139,3,7,KGID0001817,Naveen D'Souza,2000-06-05,1,6.0,0,2024-06-01
1818,1,139,1,6,KGID0001818,Syed Angadi,1994-07-16,1,8.0,0,2015-06-01
1819,1,139,3,7,KGID0001819,Ramesh Banakar,1978-06-07,1,,0,2000-06-01
1820,1,139,5,2,KGID0001820,Irfan Sheikh,1983-08-12,1,4.0,0,2010-06-01
1821,1,139,2,2,KGID0001821,Anthony Achari,1976-01-07,1,7.0,0,1997-06-01
1822,1,140,5,9,KGID0001822,Kiran Achari,1971-07-01,1,3.0,0,1998-06-01
1823,1,140,1,4,KGID0001823,Shivakumar Sheikh,1983-01-07,1,2.0,0,2006-06-01
1824,1,140,2,4,KGID0001824,Kiran Banakar,1980-06-09,1,,0,2003-06-01
1825,1,140,3,7,KGID0001825,Imran Bhat,1978-09-18,1,7.0,0,2000-06-01
1826,1,140,1,2,KGID0001826,Fathima D'Souza,1976-10-27,2,6.0,0,2002-06-01
1827,1,140,4,2,KGID0001827,Harish Khan,1997-10-12,1,,0,2023-06-01
1828,1,140,3,9,KGID0001828,Girish Hegde,1974-08-08,1,3.0,0,2000-06-01
1829,1,140,1,4,KGID0001829,Raghavendra Rao,1974-03-17,1,1.0,0,2002-06-01
1830,1,140,1,1,KGID0001830,Ramesh Rao,1991-05-04,1,2.0,0,2014-06-01
1831,1,140,8,3,KGID0001831,Kiran Biradar,1978-07-12,1,2.0,0,2001-06-01
1832,1,140,6,9,KGID0001832,Chetan Desai,1978-11-27,1,2.0,0,2006-06-01
1833,1,140,1,8,KGID0001833,Santosh Fernandes,1997-04-26,1,7.0,0,2024-06-01
1834,1,140,2,7,KGID0001834,Asha Kumar,1972-04-12,2,5.0,0,1999-06-01
1835,1,140,1,5,KGID0001835,Praveen Gowda,1984-07-21,1,4.0,0,2006-06-01
1836,1,140,1,3,KGID0001836,Prakash Patil,1997-11-18,1,,0,2024-06-01
1837,1,140,3,6,KGID0001837,Abdul Banakar,1981-03-19,1,6.0,0,2006-06-01
1838,1,140,3,5,KGID0001838,Abdul Poojari,1973-06-10,1,4.0,0,1998-06-01
1839,1,140,1,10,KGID0001839,Wilson Biradar,1985-10-05,1,6.0,0,2007-06-01
1840,1,140,3,9,KGID0001840,Praveen Angadi,1991-03-04,1,,0,2019-06-01
1841,1,140,1,3,KGID0001841,Anil Shetty,1969-06-03,1,3.0,0,1992-06-01
1842,1,140,1,4,KGID0001842,Divya Rao,1976-11-05,2,3.0,0,2004-06-01
1843,1,140,1,4,KGID0001843,Anthony Patil,1970-06-12,1,6.0,0,1996-06-01
1844,1,141,1,5,KGID0001844,Nagamma Naik,1992-01-12,2,1.0,0,2017-06-01
1845,1,141,1,2,KGID0001845,Ramesh Swamy,1973-12-18,1,7.0,0,1995-06-01
1846,1,141,1,6,KGID0001846,Umesh Poojari,1980-08-21,1,6.0,0,2001-06-01
1847,1,141,1,2,KGID0001847,Santosh Achari,1973-11-12,1,6.0,0,2000-06-01
1848,1,141,1,1,KGID0001848,Syed Shetty,2000-10-15,1,2.0,0,2022-06-01
1849,1,141,1,7,KGID0001849,Ramesh Kulkarni,1981-03-03,1,3.0,0,2008-06-01
1850,1,141,1,10,KGID0001850,Anil Banakar,1969-01-22,1,8.0,0,1993-06-01
1851,1,141,1,5,KGID0001851,Girish Angadi,2000-09-27,1,1.0,0,2024-06-01
1852,1,141,1,7,KGID0001852,Syed Kumar,1968-11-04,1,1.0,0,1989-06-01
1853,1,141,4,4,KGID0001853,Irfan Murthy,1972-12-09,1,2.0,0,1994-06-01
1854,1,141,3,2,KGID0001854,Dinesh Angadi,1979-05-21,1,5.0,0,2004-06-01
1855,1,141,1,3,KGID0001855,Srinivas Kumar,1980-12-17,1,6.0,0,2004-06-01
1856,1,141,1,9,KGID0001856,Shivakumar Reddy,1991-09-09,1,8.0,0,2018-06-01
1857,1,141,1,2,KGID0001857,Mahesh Banakar,1990-05-17,1,8.0,1,2015-06-01
1858,1,141,4,1,KGID0001858,Nagaraj Nayaka,1968-02-11,1,6.0,0,1989-06-01
1859,1,142,1,8,KGID0001859,Pushpa Achari,1987-01-04,2,3.0,0,2010-06-01
1860,1,142,8,4,KGID0001860,Venkatesh Kumar,1997-11-24,1,5.0,0,2021-06-01
1861,1,142,3,2,KGID0001861,Hanumantha Murthy,1968-05-15,1,3.0,0,1989-06-01
1862,1,142,1,6,KGID0001862,Srinivas Fernandes,1990-09-11,1,7.0,0,2011-06-01
1863,1,142,3,4,KGID0001863,Harish D'Souza,1994-08-14,1,3.0,0,2016-06-01
1864,1,142,6,4,KGID0001864,Prakash Pai,1985-04-18,1,8.0,0,2006-06-01
1865,1,142,4,8,KGID0001865,Suresh Shetty,1981-12-16,1,6.0,0,2006-06-01
1866,1,142,1,2,KGID0001866,Nagamma Pai,1988-11-25,2,7.0,0,2012-06-01
1867,1,142,1,3,KGID0001867,Imran Biradar,1978-03-13,1,1.0,0,1999-06-01
1868,1,142,4,5,KGID0001868,Anthony Pai,1983-07-24,1,5.0,0,2005-06-01
1869,1,142,2,6,KGID0001869,Vijay Pai,1972-01-10,1,7.0,0,2000-06-01
1870,1,142,5,7,KGID0001870,Imran Swamy,1987-01-07,1,1.0,0,2015-06-01
1871,1,142,4,5,KGID0001871,Lokesh Pai,1987-03-10,1,,0,2014-06-01
1872,1,142,6,9,KGID0001872,Vijay Desai,1992-05-02,1,2.0,0,2017-06-01
1873,1,142,4,6,KGID0001873,Syed Kumar,1971-02-20,1,2.0,0,1999-06-01
1874,1,142,1,5,KGID0001874,Syed Achari,1990-01-24,1,,0,2014-06-01
1875,1,142,2,2,KGID0001875,Prakash Gowda,1978-11-17,1,6.0,0,2003-06-01
1876,1,142,4,10,KGID0001876,Manjunath Swamy,1970-12-13,1,,0,1995-06-01
1877,1,142,1,3,KGID0001877,Raghavendra Banakar,1982-12-11,1,2.0,0,2004-06-01
1878,1,142,2,4,KGID0001878,Ramesh Fernandes,1976-12-04,1,2.0,0,2003-06-01
1879,1,142,3,9,KGID0001879,Nagaraj Achari,1969-10-25,1,,0,1995-06-01
1880,1,142,1,8,KGID0001880,Anthony Murthy,1981-08-14,1,5.0,0,2007-06-01
1881,1,143,1,5,KGID0001881,Dinesh Banakar,1970-01-12,1,4.0,0,1994-06-01
1882,1,143,1,7,KGID0001882,Shobha Rao,1994-12-04,2,8.0,0,2020-06-01
1883,1,143,7,10,KGID0001883,Venkatesh Patil,1986-08-02,1,1.0,0,2014-06-01
1884,1,143,1,5,KGID0001884,Asha Fernandes,1970-08-08,2,2.0,1,1992-06-01
1885,1,143,1,5,KGID0001885,Chetan Murthy,1975-07-03,1,8.0,0,1999-06-01
1886,1,143,1,10,KGID0001886,Vijay Sheikh,1987-08-13,1,,0,2010-06-01
1887,1,143,1,6,KGID0001887,Prakash Pai,1999-04-07,1,6.0,0,2026-06-01
1888,1,143,4,7,KGID0001888,Suma Patil,1980-07-03,2,7.0,0,2003-06-01
1889,1,143,1,4,KGID0001889,Kiran Hegde,1970-07-20,1,,0,1997-06-01
1890,1,143,2,3,KGID0001890,Nagaraj Sheikh,1974-07-26,1,,0,2000-06-01
1891,1,143,3,5,KGID0001891,Venkatesh Shetty,1995-01-12,1,2.0,0,2016-06-01
1892,1,143,2,6,KGID0001892,Venkatesh Nayaka,1978-03-03,1,2.0,0,2001-06-01
1893,1,143,1,8,KGID0001893,Praveen Kumar,2000-07-07,1,1.0,0,2021-06-01
1894,1,143,1,2,KGID0001894,Deepa Kumar,1989-10-13,2,8.0,0,2014-06-01
1895,1,143,3,3,KGID0001895,Mahesh Fernandes,1993-02-19,1,1.0,0,2020-06-01
1896,1,143,5,7,KGID0001896,Mohammed Bhat,1997-06-08,1,,0,2019-06-01
1897,1,144,2,10,KGID0001897,Abdul Desai,1989-07-01,1,,0,2011-06-01
1898,1,144,6,3,KGID0001898,Srinivas Desai,1995-04-03,1,,0,2022-06-01
1899,1,144,4,2,KGID0001899,Imran Nayaka,1968-03-06,1,7.0,0,1990-06-01
1900,1,144,4,9,KGID0001900,Hanumantha Swamy,1988-07-01,1,1.0,0,2016-06-01
1901,1,144,4,1,KGID0001901,Harish Angadi,1975-05-16,1,,0,1998-06-01
1902,1,144,1,5,KGID0001902,Manjula Hegde,1998-10-10,2,,0,2024-06-01
1903,1,144,4,9,KGID0001903,Vijay D'Souza,1969-06-15,1,3.0,0,1994-06-01
1904,1,144,3,1,KGID0001904,Basavaraj Pai,1972-11-16,1,3.0,0,1993-06-01
1905,1,145,6,3,KGID0001905,Ramesh Poojari,1975-04-09,1,8.0,0,2000-06-01
1906,1,145,3,10,KGID0001906,Umesh Nayaka,1991-11-15,1,1.0,0,2015-06-01
1907,1,145,1,1,KGID0001907,Ramesh Rao,1989-06-21,1,,0,2016-06-01
1908,1,145,2,3,KGID0001908,Naveen Bhat,1983-10-25,1,6.0,0,2008-06-01
1909,1,145,1,10,KGID0001909,Prakash Bhat,1970-10-25,1,4.0,0,1998-06-01
1910,1,145,1,10,KGID0001910,Nagaraj Pai,1988-07-11,1,3.0,0,2016-06-01
1911,1,145,1,5,KGID0001911,Srinivas Biradar,1988-07-14,1,,0,2011-06-01
1912,1,145,1,9,KGID0001912,Nagaraj Rao,1971-12-27,1,7.0,0,1995-06-01
1913,1,145,1,9,KGID0001913,Dinesh Angadi,1982-07-19,1,5.0,0,2007-06-01
1914,1,145,1,6,KGID0001914,Kavitha Poojari,1977-04-24,2,3.0,0,2001-06-01
1915,1,145,1,9,KGID0001915,Santosh Angadi,1997-02-20,1,3.0,0,2020-06-01
1916,1,145,1,6,KGID0001916,Vijay Kulkarni,1978-12-05,1,8.0,0,2000-06-01
1917,1,146,2,1,KGID0001917,Naveen Reddy,1972-01-23,1,4.0,0,2000-06-01
1918,1,146,1,9,KGID0001918,Naveen Angadi,1977-12-19,1,4.0,0,2005-06-01
1919,1,146,3,9,KGID0001919,Manjunath Swamy,2000-03-19,1,8.0,0,2026-06-01
1920,1,146,5,6,KGID0001920,Chetan Biradar,1969-03-07,1,1.0,0,1991-06-01
1921,1,146,1,7,KGID0001921,Prakash Naik,1977-07-11,1,6.0,0,2004-06-01
1922,1,146,1,5,KGID0001922,Manjunath Biradar,1988-02-06,1,6.0,0,2009-06-01
1923,1,146,1,10,KGID0001923,Praveen Poojari,1979-02-21,1,5.0,0,2004-06-01
1924,1,146,4,3,KGID0001924,Fathima Swamy,1985-11-23,2,1.0,0,2010-06-01
1925,1,146,1,2,KGID0001925,Bhagya Desai,1972-11-23,2,3.0,0,1997-06-01
1926,1,146,3,9,KGID0001926,Ramesh Shetty,1985-07-17,1,,0,2007-06-01
1927,1,146,3,7,KGID0001927,Naveen Achari,1971-06-15,1,3.0,0,1995-06-01
1928,1,146,1,6,KGID0001928,Umesh Nayaka,1982-11-08,1,4.0,0,2003-06-01
1929,1,146,3,4,KGID0001929,Raghavendra Poojari,1996-04-12,1,5.0,0,2023-06-01
1930,1,146,1,7,KGID0001930,Lokesh Bhat,1973-08-27,1,6.0,0,1999-06-01
1931,1,146,2,6,KGID0001931,Harish Sheikh,1983-05-12,1,8.0,0,2011-06-01
1932,1,146,3,3,KGID0001932,Anthony Sheikh,2000-08-21,1,4.0,0,2027-06-01
1933,1,146,1,1,KGID0001933,Santosh Hegde,1983-10-09,1,8.0,0,2005-06-01
1934,1,146,2,4,KGID0001934,Irfan Shetty,1982-12-19,1,2.0,0,2006-06-01
1935,1,147,1,8,KGID0001935,Anil Nayaka,1992-10-07,1,5.0,0,2014-06-01
1936,1,147,2,10,KGID0001936,Wilson Pai,1979-09-26,1,4.0,0,2005-06-01
1937,1,147,2,2,KGID0001937,Srinivas Poojari,2000-10-21,1,6.0,0,2024-06-01
1938,1,147,1,4,KGID0001938,Mahesh Angadi,1976-01-23,1,5.0,0,1998-06-01
1939,1,147,1,4,KGID0001939,Shivakumar Achari,1968-11-05,1,3.0,0,1996-06-01
1940,1,147,1,1,KGID0001940,Raghavendra Reddy,1983-09-12,1,5.0,0,2007-06-01
1941,1,147,1,9,KGID0001941,Imran Swamy,1972-04-03,1,2.0,0,1998-06-01
1942,1,147,1,5,KGID0001942,Ramesh Gowda,1981-06-25,1,2.0,0,2002-06-01
1943,1,147,2,2,KGID0001943,Joseph Desai,1989-03-26,1,6.0,0,2016-06-01
1944,1,147,1,3,KGID0001944,Harish Desai,1968-03-09,1,2.0,0,1995-06-01
1945,1,147,4,9,KGID0001945,Chetan Hegde,1969-01-19,1,2.0,0,1992-06-01
1946,1,147,1,7,KGID0001946,Joseph Desai,1990-03-15,1,5.0,0,2017-06-01
1947,1,147,1,4,KGID0001947,Mary Pai,1969-03-17,2,6.0,0,1994-06-01
1948,1,147,1,5,KGID0001948,Girish Kumar,1984-04-17,1,,0,2011-06-01
1949,1,147,5,3,KGID0001949,Mohammed Rao,1984-08-11,1,8.0,0,2007-06-01
1950,1,147,1,9,KGID0001950,Irfan Achari,1996-08-05,1,4.0,0,2018-06-01
1951,1,147,1,6,KGID0001951,Vijay Swamy,1989-06-03,1,4.0,0,2014-06-01
1952,1,147,1,1,KGID0001952,Kiran Murthy,1981-09-10,1,1.0,0,2002-06-01
1953,1,147,2,9,KGID0001953,Prakash Achari,1999-09-22,1,,0,2024-06-01
1954,1,148,4,2,KGID0001954,Ramesh Hegde,1991-11-16,1,8.0,0,2019-06-01
1955,1,148,2,1,KGID0001955,Syed Swamy,1985-10-10,1,1.0,0,2009-06-01
1956,1,148,1,9,KGID0001956,Praveen Khan,1993-02-03,1,8.0,0,2017-06-01
1957,1,148,1,10,KGID0001957,Lokesh Kumar,1972-10-26,1,7.0,0,1999-06-01
1958,1,148,1,8,KGID0001958,Anil Nayaka,1977-03-08,1,7.0,0,2003-06-01
1959,1,148,3,8,KGID0001959,Radha Naik,1986-09-16,2,3.0,0,2011-06-01
1960,1,148,3,9,KGID0001960,Mohammed Poojari,1994-08-25,1,2.0,0,2018-06-01
1961,1,148,9,2,KGID0001961,Raghavendra Desai,1984-12-04,1,7.0,0,2010-06-01
1962,1,148,1,9,KGID0001962,Ayesha Swamy,1988-09-19,2,2.0,0,2011-06-01
1963,1,148,3,10,KGID0001963,Irfan Khan,1973-04-07,1,5.0,0,1999-06-01
1964,1,148,2,10,KGID0001964,Hanumantha Khan,1968-01-02,1,6.0,0,1994-06-01
1965,1,148,1,4,KGID0001965,Geetha Sheikh,1978-12-10,2,4.0,0,2005-06-01
1966,1,148,1,7,KGID0001966,Basavaraj Pai,1981-12-13,1,6.0,0,2003-06-01
1967,1,148,1,2,KGID0001967,Praveen Rao,1983-04-26,1,8.0,0,2006-06-01
1968,1,149,1,8,KGID0001968,Fathima Shetty,1998-05-15,2,7.0,0,2025-06-01
1969,1,149,1,2,KGID0001969,Mohammed Pai,1986-03-20,1,8.0,0,2014-06-01
1970,1,149,3,6,KGID0001970,Mahesh Reddy,1994-04-17,1,3.0,0,2019-06-01
1971,1,149,3,4,KGID0001971,Suresh Kulkarni,1975-11-02,1,3.0,0,2000-06-01
1972,1,150,2,7,KGID0001972,Wilson Angadi,1992-10-14,1,,0,2014-06-01
1973,1,150,3,3,KGID0001973,Hanumantha Biradar,1975-11-13,1,3.0,1,1998-06-01
1974,1,150,1,5,KGID0001974,Vijay D'Souza,1976-02-19,1,7.0,0,2003-06-01
1975,1,150,1,5,KGID0001975,Irfan Shetty,1978-10-10,1,4.0,0,2004-06-01
1976,1,150,2,10,KGID0001976,Naveen Naik,1970-02-19,1,3.0,0,1997-06-01
1977,1,150,3,9,KGID0001977,Manjula Murthy,1974-06-06,2,4.0,0,1999-06-01
1978,1,150,1,8,KGID0001978,Lokesh Gowda,1996-02-02,1,,0,2024-06-01
1979,1,150,1,7,KGID0001979,Chetan Reddy,1981-03-19,1,7.0,0,2007-06-01
1980,1,150,6,3,KGID0001980,Srinivas Rao,1973-11-16,1,,0,2000-06-01
1981,1,150,1,8,KGID0001981,Lokesh Pai,1979-03-10,1,,0,2006-06-01
1982,1,150,4,1,KGID0001982,Mohammed Naik,2000-05-24,1,6.0,0,2022-06-01
1983,1,150,9,2,KGID0001983,Selvi Khan,1980-01-15,2,4.0,0,2008-06-01
1984,1,150,1,3,KGID0001984,Mahesh Pai,1989-11-17,1,3.0,0,2014-06-01
1985,1,151,6,10,KGID0001985,Syed D'Souza,1978-09-01,1,,0,2000-06-01
1986,1,151,5,8,KGID0001986,Lokesh Kumar,1998-08-12,1,,0,2024-06-01
1987,1,151,1,8,KGID0001987,Shivakumar Desai,1998-12-16,1,1.0,0,2020-06-01
1988,1,151,9,2,KGID0001988,Abdul Khan,1971-07-09,1,7.0,0,1996-06-01
1989,1,151,2,4,KGID0001989,Manjula Swamy,1985-11-09,2,5.0,0,2013-06-01
1990,1,151,1,4,KGID0001990,Kiran D'Souza,1992-01-26,1,1.0,0,2016-06-01
1991,1,151,7,7,KGID0001991,Wilson Rao,1995-09-07,1,,1,2019-06-01
1992,1,151,5,6,KGID0001992,Naveen Angadi,1982-01-06,1,5.0,0,2010-06-01
1993,1,151,3,9,KGID0001993,Naveen Murthy,1993-05-09,1,,0,2018-06-01
1994,1,151,4,7,KGID0001994,Venkatesh Angadi,1990-08-24,1,1.0,0,2018-06-01
1995,1,151,1,5,KGID0001995,Joseph Angadi,1970-11-25,1,1.0,0,1991-06-01
1996,1,151,1,7,KGID0001996,Dinesh Poojari,1991-08-02,1,6.0,0,2014-06-01
1997,1,151,2,5,KGID0001997,Prakash Khan,1974-05-07,1,,0,1998-06-01
1998,1,151,3,1,KGID0001998,Manjula Desai,1983-03-26,2,2.0,0,2006-06-01
1999,1,151,2,1,KGID0001999,Syed Banakar,1969-11-04,1,,0,1993-06-01
2000,1,151,4,7,KGID0002000,Dinesh Hegde,1993-03-20,1,7.0,0,2019-06-01
2001,1,151,4,10,KGID0002001,Joseph Poojari,1995-01-27,1,6.0,0,2021-06-01
2002,1,151,2,5,KGID0002002,Praveen Swamy,1988-01-24,1,,0,2015-06-01
2003,1,151,1,8,KGID0002003,Abdul Hegde,1973-12-09,1,1.0,0,1995-06-01
2004,1,151,1,10,KGID0002004,Umesh Khan,1986-05-07,1,4.0,0,2010-06-01
2005,1,151,1,10,KGID0002005,Geetha D'Souza,1977-07-20,2,6.0,0,2000-06-01
2006,1,152,4,7,KGID0002006,Girish Bhat,1987-05-09,1,6.0,0,2010-06-01
2007,1,152,4,1,KGID0002007,Lokesh Patil,1987-05-20,1,,0,2015-06-01
2008,1,152,1,10,KGID0002008,Chetan Bhat,1986-10-18,1,4.0,0,2010-06-01
2009,1,152,2,5,KGID0002009,Girish Patil,1971-04-12,1,4.0,0,1992-06-01
2010,1,152,1,5,KGID0002010,Mohammed Banakar,1993-06-15,1,3.0,0,2015-06-01
2011,1,152,3,5,KGID0002011,Santosh Fernandes,1997-02-26,1,2.0,0,2022-06-01
2012,1,152,3,8,KGID0002012,Chetan Naik,2000-08-10,1,2.0,0,2025-06-01
2013,1,152,1,6,KGID0002013,Imran Naik,1976-05-24,1,7.0,0,2001-06-01
2014,1,152,1,10,KGID0002014,Shobha Naik,1976-08-08,2,,0,1998-06-01
2015,1,152,2,1,KGID0002015,Imran Angadi,1986-12-27,1,3.0,0,2007-06-01
2016,1,152,1,10,KGID0002016,Basavaraj Kulkarni,1982-06-27,1,5.0,0,2009-06-01
2017,1,152,1,8,KGID0002017,Lokesh Angadi,2000-06-02,1,1.0,0,2026-06-01
2018,1,152,2,10,KGID0002018,Lokesh D'Souza,1979-12-12,1,6.0,0,2005-06-01
2019,1,152,1,8,KGID0002019,Anthony Angadi,1988-07-22,1,3.0,0,2009-06-01
2020,1,152,2,10,KGID0002020,Prakash Desai,1970-02-27,1,7.0,0,1998-06-01
2021,1,152,4,3,KGID0002021,Nagaraj Shetty,1995-04-09,1,7.0,0,2017-06-01
2022,1,152,5,4,KGID0002022,Kiran Naik,1990-10-13,1,3.0,0,2013-06-01
2023,1,152,1,2,KGID0002023,Lokesh Pai,1999-02-02,1,3.0,0,2022-06-01
2024,1,152,1,5,KGID0002024,Anil Hegde,1983-06-21,1,4.0,0,2007-06-01
2025,1,152,2,1,KGID0002025,Lokesh Sheikh,1992-06-07,1,,0,2014-06-01
2026,1,152,5,4,KGID0002026,Wilson Nayaka,1996-06-16,1,,0,2023-06-01
2027,1,152,1,6,KGID0002027,Dinesh Nayaka,1991-09-21,1,3.0,0,2015-06-01
2028,1,152,3,8,KGID0002028,Santosh Bhat,1992-03-09,1,4.0,0,2015-06-01
2029,1,153,1,1,KGID0002029,Wilson Biradar,1978-09-21,1,2.0,0,1999-06-01
2030,1,153,5,9,KGID0002030,Raghavendra Bhat,1987-04-08,1,,0,2011-06-01
2031,1,153,3,9,KGID0002031,Umesh Shetty,1979-09-17,1,8.0,0,2004-06-01
2032,1,153,7,4,KGID0002032,Joseph Pai,1978-05-07,1,6.0,0,2001-06-01
2033,1,153,1,5,KGID0002033,Manjunath Poojari,1977-11-15,1,2.0,0,2002-06-01
2034,1,153,7,1,KGID0002034,Venkatesh Fernandes,1971-08-16,1,2.0,0,1997-06-01
2035,1,153,1,5,KGID0002035,Santosh Shetty,1985-07-23,1,7.0,0,2010-06-01
2036,1,153,5,3,KGID0002036,Umesh Shetty,1990-10-05,1,1.0,0,2013-06-01
2037,1,153,1,7,KGID0002037,Venkatesh Rao,1977-03-25,1,,0,2005-06-01
2038,1,153,1,8,KGID0002038,Basavaraj Pai,1976-11-26,1,2.0,0,2003-06-01
2039,1,153,1,10,KGID0002039,Lokesh Biradar,1998-04-24,1,7.0,0,2026-06-01
2040,1,153,2,10,KGID0002040,Mohammed Achari,1978-07-15,1,7.0,0,2000-06-01
2041,1,153,1,9,KGID0002041,Santosh Angadi,1992-12-05,1,6.0,0,2020-06-01
2042,1,153,1,6,KGID0002042,Basavaraj Khan,1992-09-26,1,4.0,1,2014-06-01
2043,1,153,1,7,KGID0002043,Anthony Bhat,1994-08-10,1,8.0,0,2020-06-01
2044,1,153,4,7,KGID0002044,Shivakumar Khan,1972-05-08,1,6.0,0,1995-06-01
