VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
4688,4131,Kiran Reddy,28.0,1,0
4689,4132,Fathima Reddy,34.0,2,0
4690,4133,Lokesh Reddy,51.0,1,0
4691,4133,Mohammed Murthy,52.0,1,0
4692,4134,Asha Desai,84.0,2,0
4693,4136,Mohammed Pai,13.0,1,0
4694,4137,Girish Murthy,31.0,1,0
4695,4138,Rekha Angadi,29.0,2,0
4696,4139,Joseph Desai,22.0,1,0
4697,4140,Syed Patil,37.0,1,1
4698,4140,Prakash Murthy,9.0,1,0
4699,4141,Nagamma Kumar,16.0,2,0
4700,4142,Joseph Patil,31.0,1,0
4701,4143,Geetha Sheikh,35.0,2,0
4702,4144,Anthony Banakar,28.0,1,0
4703,4145,Manjunath Pai,29.0,1,0
4704,4146,Syed Naik,14.0,1,0
4705,4147,Chetan Kumar,56.0,1,0
4706,4148,Imran Naik,37.0,1,0
4707,4149,Unknown,,1,0
4708,4150,Prakash D'Souza,18.0,1,0
4709,4151,Fathima Desai,44.0,2,0
4710,4151,Savitha Khan,42.0,2,0
4711,4152,Bhagya Gowda,16.0,2,0
4712,4153,Syed Murthy,19.0,1,0
4713,4154,Asha Khan,9.0,2,0
4714,4154,Irfan Swamy,7.0,1,0
4715,4154,Lokesh Angadi,27.0,1,0
4716,4155,Suma Angadi,,2,0
4717,4156,Savitha Nayaka,51.0,2,0
4718,4157,Syed Achari,47.0,1,0
4719,4157,Santosh Kumar,33.0,1,0
4720,4158,Anthony Patil,30.0,1,0
4721,4159,Geetha Banakar,38.0,2,0
4722,4160,Imran Patil,25.0,1,0
4723,4160,Joseph Achari,24.0,1,0
4724,4161,Anitha Achari,43.0,2,0
4725,4161,Suma Angadi,22.0,2,0
4726,4162,Venkatesh Kulkarni,,1,0
4727,4162,Nagaraj Poojari,15.0,1,0
4728,4163,Umesh Nayaka,28.0,1,0
4729,4164,Geetha Murthy,56.0,2,0
4730,4165,Unknown,,2,0
4731,4167,Lokesh Sheikh,38.0,1,0
4732,4168,Santosh Gowda,,1,0
4733,4169,Mahesh Kulkarni,34.0,1,0
4734,4170,Basavaraj Achari,9.0,1,0
4735,4171,Fathima Banakar,16.0,2,0
4736,4173,Asha Angadi,,2,0
4737,4175,Shivakumar Pai,41.0,1,0
4738,4176,Mahesh Gowda,39.0,1,0
4739,4177,Selvi Banakar,27.0,2,0
4740,4178,Vijay Gowda,19.0,1,0
4741,4179,Ramesh Swamy,23.0,1,0
4742,4180,Wilson Swamy,14.0,1,0
4743,4181,Srinivas Swamy,21.0,1,0
4744,4182,Nagaraj Banakar,27.0,1,0
4745,4183,Nagaraj Hegde,49.0,1,0
4746,4184,Rekha Fernandes,42.0,2,0
4747,4185,Kiran Swamy,60.0,1,0
4748,4185,Shivakumar Achari,39.0,1,0
4749,4186,Naveen Nayaka,33.0,1,0
4750,4187,Umesh Hegde,38.0,1,0
4751,4188,Geetha Desai,24.0,2,0
4752,4189,Kiran Angadi,54.0,1,0
4753,4190,Selvi Reddy,48.0,2,0
4754,4190,Shivakumar Sheikh,6.0,1,0
4755,4191,Basavaraj Kumar,22.0,1,0
4756,4192,Praveen Kulkarni,8.0,1,0
4757,4192,Pallavi Rao,5.0,2,0
4758,4193,Deepa Shetty,34.0,2,0
4759,4194,Fathima Patil,,2,0
4760,4195,Anil Kulkarni,14.0,1,0
4761,4196,Syed Poojari,27.0,1,0
4762,4198,Harish Kumar,54.0,1,0
4763,4199,Mohammed Fernandes,,1,0
4764,4200,Chetan Gowda,41.0,1,0
4765,4200,Raghavendra Desai,6.0,1,0
4766,4201,Lokesh Kumar,23.0,1,0
4767,4202,Hanumantha Kumar,,1,0
4768,4204,Unknown,55.0,1,0
4769,4205,Abdul Kumar,45.0,1,0
4770,4206,Irfan Achari,27.0,1,0
4771,4207,Shivakumar Fernandes,47.0,1,0
4772,4208,Anthony Patil,21.0,1,0
4773,4209,Ramesh Reddy,19.0,1,0
4774,4210,Ramesh Pai,,1,0
4775,4211,Ramesh Achari,43.0,1,0
4776,4212,Deepa Swamy,28.0,2,0
4777,4213,Lokesh Swamy,32.0,1,0
4778,4213,Naveen Banakar,40.0,1,0
4779,4214,Mary Gowda,25.0,2,0
4780,4215,Wilson Desai,44.0,1,0
4781,4216,Joseph Poojari,55.0,1,0
4782,4217,Raghavendra Hegde,22.0,1,0
4783,4218,Savitha Khan,22.0,2,0
4784,4219,Nagamma Poojari,40.0,2,0
4785,4220,Divya Achari,43.0,2,0
4786,4220,Pushpa Nayaka,32.0,2,0
4787,4221,Suresh Poojari,29.0,1,0
4788,4222,Mahesh Kulkarni,37.0,1,0
4789,4223,Nagaraj Bhat,22.0,1,0
4790,4224,Chetan Nayaka,,1,0
4791,4225,Prakash Shetty,,1,0
4792,4226,Ramesh Nayaka,,1,0
4793,4227,Prakash Hegde,29.0,1,0
4794,4228,Unknown,42.0,1,0
4795,4229,Anil Banakar,,1,0
4796,4230,Lokesh Kumar,32.0,1,0
4797,4231,Fathima Kumar,21.0,2,0
4798,4232,Wilson Pai,27.0,1,0
4799,4233,Anitha Banakar,14.0,2,0
4800,4234,Harish Biradar,26.0,1,0
4801,4234,Irfan Naik,33.0,1,0
4802,4235,Unknown,,2,0
4803,4236,Anil Murthy,23.0,1,0
4804,4236,Umesh Desai,39.0,1,0
4805,4237,Vijay Swamy,8.0,1,0
4806,4237,Shivakumar D'Souza,8.0,1,1
4807,4238,Geetha Fernandes,53.0,2,0
4808,4239,Selvi Poojari,51.0,2,0
4809,4241,Abdul Shetty,64.0,1,0
4810,4242,Syed Sheikh,23.0,1,0
4811,4243,Manjunath Achari,15.0,1,0
4812,4243,Selvi Kulkarni,56.0,2,0
4813,4244,Harish Reddy,29.0,1,0
4814,4245,Basavaraj Poojari,51.0,1,0
4815,4246,Ayesha Patil,,2,0
4816,4246,Nagamma Khan,31.0,2,0
4817,4247,Imran Reddy,42.0,1,0
4818,4248,Syed Gowda,12.0,1,0
4819,4249,Savitha Swamy,45.0,2,0
4820,4249,Mohammed D'Souza,57.0,1,0
4821,4250,Ramesh Naik,16.0,1,0
4822,4251,Suma Reddy,39.0,2,0
4823,4251,Nagamma Swamy,37.0,2,0
4824,4252,Praveen Biradar,53.0,1,0
4825,4252,Prakash Biradar,70.0,1,0
4826,4253,Mary Gowda,33.0,2,0
4827,4255,Mahesh Bhat,36.0,1,0
4828,4256,Ayesha Rao,34.0,2,0
4829,4257,Dinesh Khan,28.0,1,0
4830,4257,Vijay Rao,44.0,1,0
4831,4258,Manjunath Fernandes,23.0,1,0
4832,4259,Unknown,29.0,2,0
4833,4260,Asha Banakar,39.0,2,1
4834,4260,Raghavendra Banakar,37.0,1,0
4835,4261,Manjunath Reddy,39.0,1,0
4836,4262,Lakshmi Naik,24.0,2,0
4837,4263,Selvi Gowda,,2,0
4838,4263,Joseph Pai,40.0,1,0
4839,4264,Irfan Patil,8.0,1,0
4840,4264,Mary Achari,13.0,2,0
4841,4265,Kiran Hegde,,1,0
4842,4266,Ramesh Shetty,,1,0
4843,4267,Lakshmi Biradar,,2,0
4844,4268,Srinivas Angadi,34.0,1,0
4845,4268,Chetan Khan,5.0,1,1
4846,4269,Umesh Desai,29.0,1,0
4847,4270,Hanumantha Reddy,,1,0
4848,4271,Asha Rao,,2,0
4849,4272,Mary Kumar,13.0,2,0
4850,4273,Savitha Banakar,28.0,2,0
4851,4274,Kiran Shetty,34.0,1,0
4852,4275,Santosh Swamy,23.0,1,0
4853,4275,Kiran Nayaka,57.0,1,0
4854,4276,Manjunath Banakar,47.0,1,0
4855,4277,Umesh D'Souza,,1,0
4856,4278,Prakash Bhat,19.0,1,0
4857,4279,Selvi Kulkarni,,2,0
4858,4280,Vijay Naik,20.0,1,0
4859,4281,Raghavendra D'Souza,12.0,1,0
4860,4282,Joseph Nayaka,33.0,1,0
4861,4282,Abdul Hegde,31.0,1,0
4862,4283,Rekha Naik,37.0,2,0
4863,4284,Bhagya Khan,63.0,2,0
4864,4285,Manjula Kumar,42.0,2,0
4865,4286,Vijay Desai,23.0,1,0
4866,4286,Girish Shetty,30.0,1,0
4867,4288,Manjula Swamy,55.0,2,0
4868,4289,Anthony Kumar,41.0,1,0
4869,4289,Kiran Poojari,47.0,1,0
4870,4290,Chetan Kumar,42.0,1,0
4871,4290,Suresh Fernandes,15.0,1,0
4872,4291,Rekha Hegde,34.0,2,0
4873,4292,Geetha Achari,47.0,2,0
4874,4293,Mohammed Pai,43.0,1,0
4875,4293,Lakshmi Khan,,2,0
4876,4294,Manjula D'Souza,39.0,2,0
4877,4295,Ayesha Biradar,,2,0
4878,4296,Kiran Desai,38.0,1,0
4879,4297,Selvi Kulkarni,42.0,2,0
4880,4298,Chetan Banakar,48.0,1,0
4881,4299,Santosh Sheikh,42.0,1,0
4882,4300,Srinivas Banakar,29.0,1,0
4883,4301,Syed Rao,29.0,1,0
4884,4302,Raghavendra Bhat,36.0,1,0
4885,4303,Manjunath Hegde,55.0,1,0
4886,4303,Selvi Khan,13.0,2,0
4887,4304,Wilson Shetty,,1,0
4888,4305,Unknown,42.0,2,0
4889,4306,Asha Bhat,29.0,2,0
4890,4307,Praveen Desai,59.0,1,0
4891,4308,Ramesh Gowda,15.0,1,0
4892,4308,Suma Reddy,10.0,2,0
4893,4309,Unknown,44.0,2,0
4894,4311,Syed Gowda,37.0,1,0
4895,4312,Abdul Rao,48.0,1,0
4896,4313,Prakash Gowda,4.0,1,0
4897,4313,Mahesh Fernandes,14.0,1,0
4898,4314,Harish Murthy,,1,0
4899,4315,Abdul Bhat,41.0,1,0
4900,4315,Kavitha Gowda,5.0,2,0
4901,4316,Raghavendra Gowda,21.0,1,0
4902,4317,Hanumantha Pai,,1,0
4903,4318,Vijay Poojari,33.0,1,0
4904,4318,Naveen Khan,42.0,1,0
4905,4319,Anitha Murthy,18.0,2,0
4906,4319,Prakash Khan,28.0,1,0
4907,4320,Geetha Naik,22.0,2,0
4908,4322,Dinesh Hegde,20.0,1,0
4909,4323,Divya Patil,40.0,2,0
4910,4324,Kiran Desai,,1,0
4911,4325,Pallavi Kulkarni,,2,0
4912,4326,Sunitha Pai,37.0,2,0
4913,4327,Santosh Bhat,7.0,1,0
4914,4328,Lokesh Naik,44.0,1,0
4915,4329,Venkatesh Gowda,29.0,1,0
4916,4330,Unknown,,1,0
4917,4331,Mohammed Bhat,40.0,1,0
4918,4332,Ayesha Gowda,5.0,2,0
4919,4333,Sunitha Patil,,2,0
4920,4335,Geetha Reddy,5.0,2,0
4921,4335,Suma Bhat,26.0,2,0
4922,4336,Naveen Desai,44.0,1,0
4923,4337,Girish Angadi,13.0,1,0
4924,4338,Kiran Reddy,5.0,1,0
4925,4338,Dinesh Banakar,22.0,1,1
4926,4339,Shobha Sheikh,40.0,2,0
4927,4340,Raghavendra Naik,25.0,1,0
4928,4341,Nagamma Nayaka,44.0,2,0
4929,4342,Manjula Gowda,28.0,2,0
4930,4343,Girish Murthy,,1,0
4931,4345,Manjunath Sheikh,53.0,1,0
4932,4346,Raghavendra Reddy,26.0,1,0
4933,4347,Shivakumar Achari,59.0,1,0
4934,4348,Imran Angadi,,1,0
4935,4349,Unknown,47.0,1,0
4936,4350,Unknown,46.0,1,0
4937,4351,Chetan Gowda,42.0,1,0
4938,4352,Irfan Patil,43.0,1,0
4939,4353,Unknown,61.0,1,0
4940,4354,Nagaraj Biradar,18.0,1,0
4941,4354,Naveen Banakar,36.0,1,0
4942,4355,Geetha Nayaka,32.0,2,0
4943,4356,Rekha Achari,53.0,2,0
4944,4357,Basavaraj Murthy,6.0,1,0
4945,4357,Mahesh Poojari,15.0,1,0
4946,4358,Savitha Murthy,,2,0
4947,4358,Irfan Murthy,,1,0
4948,4359,Srinivas Biradar,51.0,1,0
4949,4360,Raghavendra Sheikh,43.0,1,0
4950,4360,Basavaraj Rao,55.0,1,0
4951,4361,Syed Banakar,34.0,1,0
4952,4361,Ayesha Kumar,34.0,2,0
4953,4363,Basavaraj Biradar,57.0,1,0
4954,4364,Harish D'Souza,43.0,1,0
4955,4365,Srinivas Kumar,48.0,1,0
4956,4366,Lokesh Achari,21.0,1,0
4957,4368,Asha Achari,32.0,2,0
4958,4368,Asha Achari,30.0,2,0
4959,4369,Mahesh Biradar,27.0,1,0
4960,4370,Unknown,,1,0
4961,4371,Fathima Hegde,15.0,2,0
4962,4372,Asha Achari,29.0,2,0
4963,4373,Kavitha Pai,26.0,2,0
4964,4374,Wilson Murthy,,1,0
4965,4375,Geetha Naik,33.0,2,0
4966,4376,Unknown,42.0,1,0
4967,4377,Santosh Angadi,49.0,1,0
4968,4378,Mohammed Kulkarni,51.0,1,0
4969,4379,Divya Gowda,27.0,2,0
4970,4380,Imran Poojari,51.0,1,0
4971,4380,Raghavendra Bhat,23.0,1,0
4972,4381,Irfan Murthy,20.0,1,0
4973,4382,Venkatesh Bhat,43.0,1,0
4974,4383,Abdul Gowda,36.0,1,1
4975,4384,Raghavendra Poojari,15.0,1,0
4976,4384,Mahesh Patil,,1,0
4977,4386,Basavaraj Poojari,17.0,1,0
4978,4387,Manjula Naik,,2,0
4979,4388,Ramesh Angadi,40.0,1,0
4980,4389,Selvi Reddy,,2,0
4981,4391,Naveen Achari,21.0,1,0
4982,4392,Unknown,34.0,2,0
4983,4393,Shivakumar Patil,29.0,1,0
4984,4393,Bhagya Banakar,22.0,2,0
4985,4395,Fathima Rao,39.0,2,0
4986,4396,Bhagya Murthy,,2,0
4987,4397,Ayesha Sheikh,,2,0
4988,4397,Manjula Biradar,38.0,2,0
4989,4398,Bhagya Gowda,13.0,2,0
4990,4399,Prakash Hegde,9.0,1,0
4991,4399,Praveen Bhat,17.0,1,0
4992,4400,Manjunath Bhat,43.0,1,0
4993,4400,Bhagya Fernandes,33.0,2,0
4994,4401,Deepa Achari,,2,0
4995,4402,Harish Reddy,44.0,1,0
4996,4402,Bhagya Achari,22.0,2,0
4997,4403,Hanumantha Murthy,37.0,1,0
4998,4404,Mohammed Poojari,42.0,1,0
4999,4404,Suresh Sheikh,44.0,1,0
5000,4405,Imran Murthy,49.0,1,0
5001,4405,Mohammed Gowda,53.0,1,0
5002,4406,Hanumantha Desai,8.0,1,0
5003,4406,Manjunath Fernandes,23.0,1,0
5004,4408,Fathima Kulkarni,18.0,2,0
5005,4409,Manjula Swamy,49.0,2,1
5006,4410,Girish Banakar,32.0,1,0
5007,4411,Unknown,,1,0
5008,4414,Mahesh Achari,40.0,1,0
5009,4416,Lakshmi Gowda,10.0,2,0
5010,4417,Nagamma Khan,33.0,2,0
5011,4418,Syed Poojari,39.0,1,0
5012,4419,Irfan Angadi,,1,0
5013,4420,Fathima Achari,28.0,2,0
5014,4421,Nagamma Gowda,56.0,2,0
5015,4422,Venkatesh Rao,23.0,1,0
5016,4423,Abdul Shetty,28.0,1,0
5017,4424,Vijay Reddy,32.0,1,0
5018,4425,Pushpa Patil,34.0,2,0
5019,4426,Basavaraj Desai,23.0,1,0
5020,4426,Harish Reddy,35.0,1,0
5021,4427,Irfan Poojari,46.0,1,0
5022,4428,Lokesh Nayaka,36.0,1,0
5023,4429,Mohammed Gowda,8.0,1,0
5024,4430,Radha Gowda,44.0,2,0
5025,4431,Srinivas Sheikh,44.0,1,0
5026,4432,Nagaraj Patil,48.0,1,0
5027,4433,Joseph Fernandes,,1,0
5028,4434,Geetha Gowda,40.0,2,0
5029,4435,Rekha Kumar,37.0,2,0
5030,4436,Manjula Rao,29.0,2,0
5031,4437,Lakshmi Banakar,26.0,2,0
5032,4440,Hanumantha Biradar,54.0,1,0
5033,4441,Shobha Swamy,19.0,2,0
5034,4442,Harish Naik,17.0,1,0
5035,4443,Asha Shetty,,2,0
5036,4444,Nagamma Gowda,61.0,2,0
5037,4445,Joseph Patil,41.0,1,0
5038,4446,Kiran Poojari,35.0,1,0
5039,4447,Girish Nayaka,25.0,1,0
5040,4448,Nagamma Desai,38.0,2,0
5041,4449,Unknown,42.0,2,0
5042,4450,Naveen Rao,23.0,1,0
5043,4451,Shivakumar Murthy,10.0,1,0
5044,4452,Unknown,,2,0
5045,4453,Selvi Murthy,38.0,2,0
5046,4455,Kiran Kulkarni,33.0,1,0
5047,4455,Irfan Gowda,26.0,1,0
5048,4456,Mahesh Bhat,31.0,1,0
5049,4456,Naveen Rao,20.0,1,0
5050,4458,Raghavendra Poojari,21.0,1,0
5051,4459,Srinivas Naik,44.0,1,0
5052,4460,Prakash Hegde,24.0,1,0
5053,4461,Asha Reddy,29.0,2,0
5054,4463,Shivakumar D'Souza,45.0,1,0
5055,4464,Kavitha D'Souza,10.0,2,0
5056,4465,Harish Khan,,1,0
5057,4466,Vijay Murthy,44.0,1,0
5058,4467,Unknown,,1,0
5059,4468,Abdul Patil,28.0,1,0
5060,4468,Suresh Fernandes,26.0,1,0
5061,4469,Geetha D'Souza,5.0,2,0
5062,4471,Ramesh D'Souza,27.0,1,0
5063,4472,Umesh Bhat,57.0,1,0
5064,4472,Sunitha Khan,8.0,2,0
5065,4473,Naveen Pai,14.0,1,0
5066,4474,Dinesh Banakar,5.0,1,0
5067,4474,Asha Reddy,54.0,2,0
5068,4475,Srinivas Sheikh,38.0,1,0
5069,4476,Nagamma Bhat,31.0,2,0
5070,4477,Anitha Hegde,39.0,2,0
5071,4478,Mohammed Banakar,60.0,1,0
5072,4479,Selvi Shetty,32.0,2,0
5073,4480,Lokesh Achari,,1,0
5074,4481,Lakshmi Naik,36.0,2,0
5075,4482,Manjunath Angadi,20.0,1,0
5076,4484,Basavaraj Gowda,31.0,1,0
5077,4485,Fathima Gowda,43.0,2,0
5078,4486,Ayesha Fernandes,,2,0
5079,4487,Vijay Khan,32.0,1,0
5080,4488,Shobha Desai,27.0,2,0
5081,4489,Deepa Rao,42.0,2,0
5082,4489,Chetan Nayaka,,1,0
5083,4490,Suresh Kumar,26.0,1,0
5084,4490,Harish Kulkarni,17.0,1,0
5085,4491,Rekha Achari,10.0,2,0
5086,4492,Mary Murthy,,2,0
5087,4493,Kavitha Sheikh,55.0,2,0
5088,4493,Kiran Pai,8.0,1,0
5089,4494,Dinesh Shetty,27.0,1,1
5090,4495,Pushpa Shetty,20.0,2,0
5091,4495,Selvi Shetty,36.0,2,0
5092,4496,Prakash Pai,63.0,1,1
5093,4496,Suma Achari,30.0,2,0
5094,4497,Unknown,56.0,2,0
5095,4498,Sunitha Kulkarni,16.0,2,0
5096,4499,Manjunath Achari,33.0,1,0
5097,4500,Selvi Kumar,59.0,2,0
5098,4501,Prakash Reddy,26.0,1,0
5099,4501,Ramesh Fernandes,,1,0
5100,4502,Kavitha Nayaka,31.0,2,0
5101,4502,Praveen Patil,23.0,1,0
5102,4504,Venkatesh Kulkarni,53.0,1,0
5103,4505,Venkatesh Rao,6.0,1,0
5104,4506,Bhagya Hegde,7.0,2,0
5105,4506,Suresh Gowda,13.0,1,0
5106,4508,Suresh Hegde,,1,0
5107,4509,Rekha Biradar,34.0,2,0
5108,4510,Anitha Pai,30.0,2,0
5109,4511,Mahesh Hegde,51.0,1,0
5110,4511,Vijay Hegde,48.0,1,0
5111,4513,Suma Sheikh,40.0,2,0
5112,4513,Deepa Achari,33.0,2,0
5113,4514,Sunitha Bhat,22.0,2,0
5114,4515,Shobha Desai,,2,0
5115,4516,Nagaraj Bhat,33.0,1,0
5116,4517,Mary Rao,37.0,2,0
5117,4517,Ramesh Reddy,35.0,1,0
5118,4518,Imran Bhat,31.0,1,0
5119,4519,Naveen Kumar,53.0,1,0
5120,4521,Ayesha Fernandes,5.0,2,0
5121,4522,Prakash Fernandes,41.0,1,0
5122,4523,Bhagya Shetty,,2,0
5123,4524,Raghavendra Swamy,22.0,1,0
5124,4525,Kiran Poojari,34.0,1,0
5125,4526,Srinivas Nayaka,15.0,1,0
5126,4527,Vijay Hegde,32.0,1,0
5127,4528,Joseph Pai,23.0,1,0
5128,4529,Kiran Desai,42.0,1,0
5129,4529,Irfan Banakar,34.0,1,0
5130,4530,Anthony Poojari,69.0,1,0
5131,4531,Nagamma Kulkarni,24.0,2,0
5132,4533,Anthony Naik,,1,0
5133,4534,Girish Biradar,46.0,1,0
5134,4535,Umesh Pai,40.0,1,0
5135,4537,Ayesha Naik,30.0,2,1
5136,4538,Unknown,31.0,1,0
5137,4539,Praveen Khan,21.0,1,0
5138,4540,Manjunath Desai,18.0,1,0
5139,4540,Lokesh Angadi,28.0,1,0
5140,4541,Joseph Kumar,18.0,1,0
5141,4542,Sunitha Gowda,42.0,2,0
5142,4542,Harish Naik,60.0,1,0
5143,4543,Shobha Swamy,38.0,2,0
5144,4544,Manjula Gowda,35.0,2,0
5145,4545,Mahesh Hegde,36.0,1,0
5146,4546,Rekha Angadi,36.0,2,0
5147,4547,Prakash Pai,29.0,1,0
5148,4548,Vijay Shetty,42.0,1,0
5149,4549,Savitha Rao,17.0,2,0
5150,4549,Basavaraj Hegde,49.0,1,0
5151,4550,Pallavi Banakar,22.0,2,0
5152,4551,Praveen Banakar,22.0,1,0
5153,4552,Selvi Rao,38.0,2,0
5154,4552,Savitha Bhat,32.0,2,0
5155,4553,Anthony Gowda,,1,0
5156,4554,Kavitha Gowda,37.0,2,1
5157,4555,Srinivas Rao,37.0,1,0
5158,4556,Anil Khan,39.0,1,0
5159,4558,Anthony Angadi,42.0,1,0
5160,4559,Basavaraj D'Souza,40.0,1,0
5161,4560,Praveen Kumar,23.0,1,0
5162,4560,Srinivas Sheikh,39.0,1,0
5163,4561,Ayesha Biradar,39.0,2,1
5164,4562,Anthony Pai,30.0,1,0
5165,4563,Wilson Angadi,18.0,1,0
5166,4564,Radha Kulkarni,32.0,2,0
5167,4565,Imran Biradar,37.0,1,0
5168,4566,Santosh Kulkarni,30.0,1,0
5169,4567,Lokesh Shetty,30.0,1,0
5170,4568,Bhagya Fernandes,,2,0
5171,4568,Manjula Achari,15.0,2,0
5172,4569,Mary Achari,48.0,2,0
5173,4570,Manjunath Murthy,10.0,1,0
5174,4571,Ramesh Swamy,,1,0
5175,4572,Radha Poojari,18.0,2,0
5176,4573,Unknown,28.0,1,0
5177,4574,Santosh Naik,36.0,1,0
5178,4575,Deepa Sheikh,39.0,2,0
5179,4576,Kiran Pai,45.0,1,0
5180,4577,Shivakumar Gowda,10.0,1,0
5181,4578,Geetha Khan,27.0,2,0
5182,4579,Mahesh Biradar,28.0,1,0
5183,4580,Prakash Banakar,33.0,1,0
5184,4581,Unknown,,2,0
5185,4582,Umesh Sheikh,35.0,1,0
5186,4582,Mohammed Achari,23.0,1,0
5187,4583,Unknown,,2,0
5188,4584,Umesh Sheikh,,1,0
5189,4585,Wilson Reddy,13.0,1,0
5190,4588,Manjula Kumar,,2,0
5191,4589,Shivakumar Naik,5.0,1,0
5192,4590,Shivakumar Desai,29.0,1,0
5193,4591,Lokesh Poojari,28.0,1,0
5194,4592,Venkatesh Swamy,37.0,1,0
5195,4593,Nagaraj Angadi,48.0,1,0
5196,4594,Naveen Khan,25.0,1,0
5197,4595,Manjula Patil,25.0,2,0
5198,4595,Sunitha D'Souza,,2,0
5199,4596,Lakshmi Shetty,7.0,2,0
5200,4597,Imran Murthy,29.0,1,0
5201,4598,Prakash Achari,22.0,1,0
5202,4599,Anitha D'Souza,29.0,2,0
5203,4600,Hanumantha Patil,32.0,1,0
5204,4601,Anil Angadi,23.0,1,0
5205,4601,Syed Shetty,27.0,1,0
5206,4602,Mahesh D'Souza,54.0,1,0
5207,4602,Umesh Achari,42.0,1,0
5208,4603,Deepa Nayaka,13.0,2,0
5209,4604,Basavaraj Pai,15.0,1,0
5210,4605,Basavaraj Desai,53.0,1,0
5211,4606,Shobha Murthy,30.0,2,0
5212,4607,Unknown,38.0,1,0
5213,4608,Praveen Hegde,14.0,1,0
5214,4610,Deepa Desai,23.0,2,0
5215,4611,Pallavi Banakar,43.0,2,0
5216,4613,Unknown,43.0,1,0
5217,4614,Kiran Reddy,,1,0
5218,4615,Anitha Angadi,40.0,2,0
5219,4616,Manjunath Desai,12.0,1,0
5220,4617,Asha Angadi,18.0,2,0
5221,4618,Mohammed Murthy,34.0,1,0
5222,4619,Kiran Desai,18.0,1,0
5223,4620,Shobha Gowda,11.0,2,0
5224,4621,Srinivas Patil,28.0,1,0
5225,4622,Abdul Bhat,39.0,1,0
5226,4622,Sunitha Pai,19.0,2,0
5227,4624,Sunitha Pai,38.0,2,0
5228,4624,Geetha Desai,56.0,2,0
5229,4625,Shobha Swamy,,2,0
5230,4626,Anil Fernandes,31.0,1,0
5231,4627,Praveen Kulkarni,52.0,1,0
5232,4628,Raghavendra Naik,20.0,1,0
5233,4629,Santosh Naik,44.0,1,0
5234,4630,Pallavi Shetty,58.0,2,0
5235,4631,Nagaraj Patil,32.0,1,0
5236,4634,Rekha Nayaka,28.0,2,0
5237,4636,Kiran Fernandes,35.0,1,0
5238,4636,Ramesh D'Souza,31.0,1,0
5239,4637,Mohammed Pai,27.0,1,0
5240,4637,Prakash Nayaka,42.0,1,0
5241,4638,Unknown,18.0,1,0
5242,4640,Prakash Reddy,23.0,1,0
5243,4640,Pushpa Gowda,48.0,2,0
5244,4641,Ramesh Rao,45.0,1,0
5245,4642,Shobha Angadi,44.0,2,0
5246,4642,Geetha Reddy,21.0,2,0
5247,4643,Anil Fernandes,36.0,1,0
5248,4644,Vijay Gowda,19.0,1,0
5249,4644,Abdul Desai,39.0,1,0
5250,4646,Prakash Gowda,40.0,1,0
5251,4647,Geetha Reddy,48.0,2,0
5252,4648,Wilson Biradar,34.0,1,0
5253,4648,Dinesh Pai,29.0,1,0
5254,4649,Deepa Kumar,49.0,2,0
5255,4650,Ramesh D'Souza,36.0,1,0
5256,4651,Lakshmi Pai,47.0,2,0
5257,4652,Shivakumar Shetty,17.0,1,0
5258,4653,Ramesh Kulkarni,38.0,1,0
5259,4653,Pushpa Bhat,37.0,2,0
5260,4654,Naveen Pai,30.0,1,0
5261,4654,Vijay Kulkarni,19.0,1,0
5262,4655,Wilson Kumar,31.0,1,0
5263,4656,Pallavi Banakar,36.0,2,0
5264,4657,Umesh Reddy,42.0,1,0
5265,4658,Geetha Reddy,16.0,2,0
5266,4661,Anil Achari,37.0,1,0
5267,4662,Kavitha Reddy,30.0,2,0
5268,4663,Joseph Achari,50.0,1,0
5269,4664,Nagaraj Biradar,46.0,1,0
5270,4665,Kiran Banakar,28.0,1,0
5271,4666,Fathima Achari,37.0,2,0
5272,4666,Pushpa Poojari,35.0,2,0
5273,4667,Naveen Kulkarni,33.0,1,0
5274,4668,Suma Achari,26.0,2,0
5275,4669,Nagamma Pai,37.0,2,0
5276,4669,Ramesh Hegde,8.0,1,0
5277,4670,Unknown,,1,0
5278,4671,Pallavi Nayaka,65.0,2,0
5279,4672,Kiran Achari,54.0,1,0
5280,4673,Asha Hegde,40.0,2,0
5281,4674,Harish Banakar,25.0,1,0
5282,4674,Imran D'Souza,39.0,1,0
5283,4675,Ayesha Bhat,23.0,2,0
5284,4676,Dinesh Desai,24.0,1,0
5285,4676,Mary Hegde,44.0,2,0
5286,4678,Fathima Poojari,59.0,2,0
5287,4679,Savitha Rao,28.0,2,0
5288,4680,Vijay Sheikh,50.0,1,0
5289,4681,Prakash Patil,41.0,1,0
5290,4682,Irfan Patil,15.0,1,0
5291,4683,Imran Shetty,,1,0
5292,4683,Girish Khan,17.0,1,0
5293,4684,Vijay Achari,50.0,1,0
5294,4685,Dinesh Naik,,1,0
5295,4686,Venkatesh Sheikh,43.0,1,0
5296,4687,Mary Gowda,52.0,2,0
5297,4688,Manjula Hegde,23.0,2,0
5298,4688,Vijay Patil,26.0,1,0
5299,4689,Santosh Desai,35.0,1,0
5300,4690,Prakash Sheikh,54.0,1,0
5301,4690,Girish Reddy,51.0,1,0
5302,4690,Abdul Rao,32.0,1,0
